"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","m160","ball","m160romp.wav","m160romp.wav","m160done.wav","m160ball.wav","m160depth.wav","m160ball.wav","m160romp.wav","m160tile.wav","m160reek.wav","m160priest.wav","m160reek.wav","m160ball.wav","m160bluff.wav","m160ball.wav","m160priest.wav","m160greet.wav"
2,"Blocked","m160","ball","m160bluff.wav","m160ball.wav","m160park.wav","m160cave.wav","m160cling.wav","m160ball.wav","m160done.wav","m160ball.wav","m160gnash.wav","m160park.wav","m160ball.wav","m160romp.wav","m160cad.wav","m160cling.wav","m160park.wav","m160park.wav"
3,"Blocked","m160","ball","m160jolt.wav","m160bluff.wav","m160done.wav","m160done.wav","m160romp.wav","m160ball.wav","m160tile.wav","m160ball.wav","m160reek.wav","m160reek.wav","m160ball.wav","m160bluff.wav","m160park.wav","m160priest.wav","m160ball.wav","m160cave.wav"
4,"Blocked","m160","ball","m160dime.wav","m160cad.wav","m160tile.wav","m160ball.wav","m160romp.wav","m160depth.wav","m160priest.wav","m160bluff.wav","m160bluff.wav","m160cad.wav","m160ball.wav","m160tile.wav","m160ball.wav","m160jaw.wav","m160ball.wav","m160priest.wav"
5,"Blocked","m160","ball","m160lash.wav","m160jaw.wav","m160ball.wav","m160greet.wav","m160bluff.wav","m160tile.wav","m160tile.wav","m160ball.wav","m160cave.wav","m160park.wav","m160cad.wav","m160ball.wav","m160bluff.wav","m160ball.wav","m160dime.wav","m160cling.wav"
6,"Blocked","m160","ball","m160romp.wav","m160ball.wav","m160tile.wav","m160ball.wav","m160bluff.wav","m160gnash.wav","m160ball.wav","m160jaw.wav","m160jaw.wav","m160ball.wav","m160jolt.wav","m160knife.wav","m160depth.wav","m160done.wav","m160done.wav","m160park.wav"
7,"Blocked","m160","cave","m160ball.wav","m160cave.wav","m160done.wav","m160dime.wav","m160romp.wav","m160jaw.wav","m160cave.wav","m160reek.wav","m160gnash.wav","m160park.wav","m160reek.wav","m160cave.wav","m160bluff.wav","m160cave.wav","m160park.wav","m160romp.wav"
8,"Blocked","m160","cave","m160dime.wav","m160cad.wav","m160cad.wav","m160cave.wav","m160cad.wav","m160ball.wav","m160cave.wav","m160done.wav","m160cave.wav","m160jolt.wav","m160cad.wav","m160jolt.wav","m160cave.wav","m160dime.wav","m160done.wav","m160jaw.wav"
9,"Blocked","m160","cave","m160gnash.wav","m160cave.wav","m160tile.wav","m160cave.wav","m160reek.wav","m160jolt.wav","m160cave.wav","m160reek.wav","m160park.wav","m160tile.wav","m160dime.wav","m160bluff.wav","m160cave.wav","m160knife.wav","m160cling.wav","m160romp.wav"
10,"Blocked","m160","cave","m160dime.wav","m160greet.wav","m160gnash.wav","m160bluff.wav","m160greet.wav","m160cave.wav","m160jaw.wav","m160cave.wav","m160romp.wav","m160cave.wav","m160cling.wav","m160cad.wav","m160reek.wav","m160cave.wav","m160reek.wav","m160romp.wav"
11,"Blocked","m160","cave","m160lash.wav","m160cave.wav","m160gnash.wav","m160ball.wav","m160cave.wav","m160cad.wav","m160jolt.wav","m160jolt.wav","m160priest.wav","m160cad.wav","m160greet.wav","m160cave.wav","m160park.wav","m160jolt.wav","m160cave.wav","m160gnash.wav"
12,"Blocked","m160","cave","m160depth.wav","m160dime.wav","m160cave.wav","m160dime.wav","m160cave.wav","m160park.wav","m160jolt.wav","m160jolt.wav","m160cad.wav","m160cave.wav","m160ball.wav","m160done.wav","m160cave.wav","m160priest.wav","m160dime.wav","m160depth.wav"
13,"Blocked","m160","tile","m160jolt.wav","m160jaw.wav","m160tile.wav","m160gnash.wav","m160depth.wav","m160tile.wav","m160reek.wav","m160ball.wav","m160lash.wav","m160tile.wav","m160done.wav","m160jolt.wav","m160jaw.wav","m160tile.wav","m160reek.wav","m160romp.wav"
14,"Blocked","m160","tile","m160depth.wav","m160knife.wav","m160tile.wav","m160cling.wav","m160romp.wav","m160ball.wav","m160tile.wav","m160knife.wav","m160park.wav","m160tile.wav","m160cave.wav","m160tile.wav","m160jolt.wav","m160gnash.wav","m160jaw.wav","m160depth.wav"
15,"Blocked","m160","tile","m160park.wav","m160tile.wav","m160cave.wav","m160tile.wav","m160ball.wav","m160cling.wav","m160priest.wav","m160tile.wav","m160done.wav","m160park.wav","m160cave.wav","m160tile.wav","m160bluff.wav","m160reek.wav","m160jolt.wav","m160dime.wav"
16,"Blocked","m160","tile","m160greet.wav","m160cling.wav","m160jolt.wav","m160depth.wav","m160tile.wav","m160jaw.wav","m160cave.wav","m160tile.wav","m160reek.wav","m160cave.wav","m160ball.wav","m160tile.wav","m160reek.wav","m160romp.wav","m160tile.wav","m160greet.wav"
17,"Blocked","m160","tile","m160cad.wav","m160tile.wav","m160cave.wav","m160knife.wav","m160tile.wav","m160cad.wav","m160priest.wav","m160greet.wav","m160ball.wav","m160tile.wav","m160jaw.wav","m160done.wav","m160knife.wav","m160park.wav","m160tile.wav","m160greet.wav"
18,"Blocked","m160","tile","m160lash.wav","m160tile.wav","m160done.wav","m160jolt.wav","m160priest.wav","m160cad.wav","m160tile.wav","m160greet.wav","m160depth.wav","m160reek.wav","m160tile.wav","m160priest.wav","m160tile.wav","m160dime.wav","m160gnash.wav","m160bluff.wav"
19,"Blocked","m160","done","m160lash.wav","m160cad.wav","m160bluff.wav","m160priest.wav","m160done.wav","m160gnash.wav","m160dime.wav","m160cling.wav","m160done.wav","m160jaw.wav","m160done.wav","m160jaw.wav","m160jolt.wav","m160jolt.wav","m160done.wav","m160gnash.wav"
20,"Blocked","m160","done","m160jaw.wav","m160bluff.wav","m160cling.wav","m160done.wav","m160romp.wav","m160greet.wav","m160gnash.wav","m160priest.wav","m160done.wav","m160cave.wav","m160priest.wav","m160done.wav","m160reek.wav","m160done.wav","m160romp.wav","m160priest.wav"
21,"Blocked","m160","done","m160park.wav","m160romp.wav","m160greet.wav","m160reek.wav","m160cave.wav","m160done.wav","m160reek.wav","m160cling.wav","m160lash.wav","m160done.wav","m160depth.wav","m160done.wav","m160park.wav","m160jaw.wav","m160done.wav","m160reek.wav"
22,"Blocked","m160","done","m160priest.wav","m160done.wav","m160knife.wav","m160greet.wav","m160bluff.wav","m160knife.wav","m160tile.wav","m160tile.wav","m160gnash.wav","m160done.wav","m160greet.wav","m160ball.wav","m160done.wav","m160jolt.wav","m160done.wav","m160park.wav"
23,"Blocked","m160","done","m160cave.wav","m160cling.wav","m160lash.wav","m160cad.wav","m160done.wav","m160jaw.wav","m160reek.wav","m160done.wav","m160knife.wav","m160cling.wav","m160greet.wav","m160done.wav","m160greet.wav","m160done.wav","m160jolt.wav","m160park.wav"
24,"Blocked","m160","done","m160tile.wav","m160tile.wav","m160ball.wav","m160cling.wav","m160done.wav","m160tile.wav","m160done.wav","m160jaw.wav","m160done.wav","m160depth.wav","m160done.wav","m160lash.wav","m160reek.wav","m160cave.wav","m160depth.wav","m160greet.wav"
