"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","m150","ball","m150cad.wav","m150done.wav","m150cave.wav","m150jolt.wav","m150tile.wav","m150ball.wav","m150lash.wav","m150jaw.wav","m150tile.wav","m150lash.wav","m150ball.wav","m150dime.wav","m150ball.wav","m150knife.wav","m150ball.wav","m150park.wav"
2,"Blocked","m150","ball","m150reek.wav","m150ball.wav","m150knife.wav","m150park.wav","m150ball.wav","m150romp.wav","m150ball.wav","m150lash.wav","m150jaw.wav","m150ball.wav","m150romp.wav","m150bluff.wav","m150bluff.wav","m150romp.wav","m150greet.wav","m150cad.wav"
3,"Blocked","m150","ball","m150depth.wav","m150bluff.wav","m150cling.wav","m150ball.wav","m150knife.wav","m150jolt.wav","m150tile.wav","m150ball.wav","m150cling.wav","m150ball.wav","m150jaw.wav","m150priest.wav","m150park.wav","m150ball.wav","m150depth.wav","m150gnash.wav"
4,"Blocked","m150","ball","m150park.wav","m150ball.wav","m150bluff.wav","m150done.wav","m150cad.wav","m150ball.wav","m150romp.wav","m150greet.wav","m150ball.wav","m150jolt.wav","m150knife.wav","m150ball.wav","m150jolt.wav","m150tile.wav","m150gnash.wav","m150depth.wav"
5,"Blocked","m150","ball","m150jaw.wav","m150ball.wav","m150jolt.wav","m150cling.wav","m150priest.wav","m150bluff.wav","m150ball.wav","m150cave.wav","m150bluff.wav","m150ball.wav","m150greet.wav","m150depth.wav","m150done.wav","m150ball.wav","m150jolt.wav","m150cling.wav"
6,"Blocked","m150","ball","m150cling.wav","m150ball.wav","m150greet.wav","m150greet.wav","m150cave.wav","m150done.wav","m150done.wav","m150ball.wav","m150lash.wav","m150bluff.wav","m150ball.wav","m150greet.wav","m150ball.wav","m150cad.wav","m150jolt.wav","m150jolt.wav"
7,"Blocked","m150","cave","m150priest.wav","m150priest.wav","m150romp.wav","m150cave.wav","m150park.wav","m150tile.wav","m150cling.wav","m150tile.wav","m150cave.wav","m150knife.wav","m150gnash.wav","m150cave.wav","m150depth.wav","m150cave.wav","m150park.wav","m150tile.wav"
8,"Blocked","m150","cave","m150bluff.wav","m150cave.wav","m150cling.wav","m150lash.wav","m150cave.wav","m150dime.wav","m150cling.wav","m150dime.wav","m150depth.wav","m150gnash.wav","m150cave.wav","m150dime.wav","m150romp.wav","m150romp.wav","m150cave.wav","m150gnash.wav"
9,"Blocked","m150","cave","m150depth.wav","m150depth.wav","m150cave.wav","m150gnash.wav","m150cave.wav","m150priest.wav","m150tile.wav","m150greet.wav","m150cave.wav","m150cling.wav","m150depth.wav","m150lash.wav","m150park.wav","m150cave.wav","m150knife.wav","m150done.wav"
10,"Blocked","m150","cave","m150romp.wav","m150jaw.wav","m150gnash.wav","m150dime.wav","m150tile.wav","m150cad.wav","m150cave.wav","m150depth.wav","m150cave.wav","m150park.wav","m150ball.wav","m150cad.wav","m150cave.wav","m150knife.wav","m150cave.wav","m150ball.wav"
11,"Blocked","m150","cave","m150park.wav","m150jolt.wav","m150lash.wav","m150greet.wav","m150cave.wav","m150romp.wav","m150cave.wav","m150bluff.wav","m150dime.wav","m150cave.wav","m150jolt.wav","m150knife.wav","m150reek.wav","m150cave.wav","m150reek.wav","m150tile.wav"
12,"Blocked","m150","cave","m150jolt.wav","m150gnash.wav","m150cling.wav","m150cave.wav","m150knife.wav","m150greet.wav","m150knife.wav","m150park.wav","m150knife.wav","m150done.wav","m150cave.wav","m150romp.wav","m150cave.wav","m150depth.wav","m150cave.wav","m150cling.wav"
13,"Blocked","m150","tile","m150knife.wav","m150done.wav","m150tile.wav","m150cling.wav","m150jolt.wav","m150tile.wav","m150greet.wav","m150cling.wav","m150tile.wav","m150romp.wav","m150tile.wav","m150jaw.wav","m150lash.wav","m150priest.wav","m150jolt.wav","m150greet.wav"
14,"Blocked","m150","tile","m150cad.wav","m150knife.wav","m150priest.wav","m150tile.wav","m150gnash.wav","m150reek.wav","m150tile.wav","m150cave.wav","m150gnash.wav","m150tile.wav","m150reek.wav","m150gnash.wav","m150gnash.wav","m150cad.wav","m150tile.wav","m150cave.wav"
