"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Both","ball","m160cling.wav","m160jaw.wav","m160ball.wav","m150reek.wav","m160ball.wav","m160done.wav","m150ball.wav","m160depth.wav","m150done.wav","m160tile.wav","m150ball.wav","m150dime.wav","m160park.wav","m150cad.wav","m150cad.wav","m150dime.wav"
2,"Mixed","Both","ball","m160cling.wav","m150ball.wav","m150lash.wav","m150ball.wav","m160dime.wav","m150bluff.wav","m150cling.wav","m160tile.wav","m150done.wav","m160ball.wav","m160knife.wav","m150knife.wav","m160bluff.wav","m150park.wav","m160ball.wav","m160park.wav"
3,"Mixed","Both","ball","m150romp.wav","m160knife.wav","m160jaw.wav","m150ball.wav","m150knife.wav","m150ball.wav","m160depth.wav","m150cave.wav","m160ball.wav","m160cave.wav","m160bluff.wav","m160done.wav","m160ball.wav","m150jolt.wav","m150greet.wav","m150gnash.wav"
4,"Mixed","Both","ball","m160jolt.wav","m150greet.wav","m150jolt.wav","m150gnash.wav","m150ball.wav","m160jolt.wav","m160ball.wav","m160done.wav","m150depth.wav","m150depth.wav","m150ball.wav","m160jolt.wav","m160park.wav","m150tile.wav","m160ball.wav","m160jaw.wav"
5,"Mixed","Both","ball","m150park.wav","m160knife.wav","m150ball.wav","m160jaw.wav","m160lash.wav","m160ball.wav","m160park.wav","m150gnash.wav","m160gnash.wav","m160ball.wav","m150gnash.wav","m150ball.wav","m160priest.wav","m150reek.wav","m150dime.wav","m150cad.wav"
6,"Mixed","Both","ball","m160bluff.wav","m160knife.wav","m160ball.wav","m160dime.wav","m160jolt.wav","m150jaw.wav","m150lash.wav","m150ball.wav","m160cad.wav","m160ball.wav","m150cad.wav","m150cad.wav","m150jolt.wav","m150jaw.wav","m150ball.wav","m160priest.wav"
7,"Mixed","Both","ball","m160cling.wav","m160gnash.wav","m160reek.wav","m150knife.wav","m160lash.wav","m150tile.wav","m150ball.wav","m150reek.wav","m150ball.wav","m150cling.wav","m160ball.wav","m150cling.wav","m160ball.wav","m160dime.wav","m150lash.wav","m160done.wav"
8,"Mixed","Both","ball","m150cave.wav","m160bluff.wav","m150ball.wav","m150gnash.wav","m160ball.wav","m150cave.wav","m150dime.wav","m150ball.wav","m160done.wav","m160ball.wav","m150cave.wav","m160tile.wav","m160tile.wav","m160cad.wav","m160jolt.wav","m150greet.wav"
9,"Mixed","Both","ball","m160romp.wav","m160bluff.wav","m160ball.wav","m160jaw.wav","m160cave.wav","m150jaw.wav","m150tile.wav","m150ball.wav","m150park.wav","m160ball.wav","m150romp.wav","m160greet.wav","m150ball.wav","m150depth.wav","m160cling.wav","m150jolt.wav"
10,"Mixed","Both","ball","m150lash.wav","m160jolt.wav","m160ball.wav","m150dime.wav","m150ball.wav","m160gnash.wav","m150ball.wav","m160dime.wav","m160done.wav","m150jaw.wav","m150jolt.wav","m160ball.wav","m150dime.wav","m150knife.wav","m160cad.wav","m160cave.wav"
11,"Mixed","Both","ball","m150lash.wav","m160priest.wav","m160ball.wav","m150cling.wav","m160cling.wav","m150tile.wav","m150ball.wav","m150gnash.wav","m150gnash.wav","m160bluff.wav","m160ball.wav","m160romp.wav","m160tile.wav","m150tile.wav","m150ball.wav","m160dime.wav"
12,"Mixed","Both","ball","m150romp.wav","m160priest.wav","m160romp.wav","m150park.wav","m160dime.wav","m150ball.wav","m150dime.wav","m160ball.wav","m160bluff.wav","m150dime.wav","m160priest.wav","m150romp.wav","m160ball.wav","m160cling.wav","m150ball.wav","m150cling.wav"
13,"Mixed","Both","cave","m160knife.wav","m160cave.wav","m150cling.wav","m150cave.wav","m160park.wav","m150park.wav","m160ball.wav","m160dime.wav","m150jolt.wav","m160jaw.wav","m150ball.wav","m150ball.wav","m150cave.wav","m150romp.wav","m160cave.wav","m160ball.wav"
14,"Mixed","Both","cave","m150lash.wav","m150cave.wav","m150romp.wav","m150cave.wav","m160romp.wav","m160ball.wav","m160priest.wav","m150cling.wav","m150cling.wav","m160cave.wav","m160cad.wav","m150priest.wav","m160cave.wav","m160dime.wav","m160jolt.wav","m150dime.wav"
15,"Mixed","Both","cave","m150cling.wav","m150jolt.wav","m160dime.wav","m160jolt.wav","m150cave.wav","m150bluff.wav","m150cave.wav","m150depth.wav","m160jolt.wav","m160cave.wav","m160bluff.wav","m150knife.wav","m160cave.wav","m160knife.wav","m150bluff.wav","m160tile.wav"
16,"Mixed","Both","cave","m160jaw.wav","m160cave.wav","m150ball.wav","m150cave.wav","m150jaw.wav","m160cad.wav","m160cling.wav","m150cave.wav","m150bluff.wav","m160cave.wav","m150cling.wav","m150reek.wav","m160cling.wav","m160tile.wav","m160tile.wav","m150priest.wav"
17,"Mixed","Both","cave","m150bluff.wav","m150cling.wav","m150cling.wav","m160cave.wav","m160ball.wav","m150cave.wav","m160ball.wav","m160cave.wav","m160park.wav","m150reek.wav","m150cave.wav","m160ball.wav","m160depth.wav","m160jaw.wav","m150done.wav","m150greet.wav"
18,"Mixed","Both","cave","m160knife.wav","m150gnash.wav","m160bluff.wav","m150cave.wav","m150dime.wav","m160park.wav","m150knife.wav","m160gnash.wav","m150park.wav","m150dime.wav","m160cave.wav","m150gnash.wav","m150cave.wav","m160tile.wav","m160cave.wav","m160tile.wav"
19,"Mixed","Both","cave","m160reek.wav","m150gnash.wav","m150cave.wav","m150depth.wav","m160cave.wav","m160jolt.wav","m150cave.wav","m150reek.wav","m150priest.wav","m160gnash.wav","m160knife.wav","m160cave.wav","m160greet.wav","m150dime.wav","m160jaw.wav","m150priest.wav"
20,"Mixed","Both","cave","m150gnash.wav","m150park.wav","m160done.wav","m160cave.wav","m150done.wav","m150cave.wav","m160park.wav","m150cave.wav","m160bluff.wav","m160ball.wav","m160reek.wav","m160cave.wav","m150depth.wav","m150ball.wav","m150ball.wav","m160greet.wav"
21,"Mixed","Both","cave","m160jaw.wav","m160jaw.wav","m150park.wav","m150lash.wav","m160knife.wav","m160greet.wav","m150cave.wav","m150tile.wav","m150lash.wav","m160cave.wav","m150dime.wav","m160cave.wav","m160cad.wav","m150cave.wav","m150romp.wav","m160lash.wav"
22,"Mixed","Both","cave","m160cling.wav","m160depth.wav","m150jolt.wav","m160cave.wav","m160ball.wav","m150tile.wav","m160cave.wav","m150lash.wav","m150cave.wav","m160depth.wav","m150knife.wav","m160jolt.wav","m150cad.wav","m150cave.wav","m150cling.wav","m160dime.wav"
23,"Mixed","Both","cave","m150reek.wav","m160cave.wav","m150dime.wav","m150cave.wav","m160jolt.wav","m160park.wav","m160priest.wav","m160romp.wav","m160cave.wav","m160reek.wav","m150cave.wav","m150cling.wav","m150ball.wav","m150tile.wav","m150tile.wav","m160jolt.wav"
24,"Mixed","Both","cave","m160greet.wav","m150knife.wav","m150park.wav","m150lash.wav","m160cave.wav","m150greet.wav","m150gnash.wav","m150knife.wav","m160bluff.wav","m150cave.wav","m160done.wav","m150cave.wav","m160knife.wav","m160jaw.wav","m160cave.wav","m160cad.wav"
25,"Mixed","Both","tile","m150done.wav","m160done.wav","m150tile.wav","m160done.wav","m160dime.wav","m150done.wav","m160tile.wav","m160ball.wav","m150tile.wav","m150gnash.wav","m160depth.wav","m160depth.wav","m160tile.wav","m150reek.wav","m150bluff.wav","m150lash.wav"
26,"Mixed","Both","tile","m160greet.wav","m160dime.wav","m150lash.wav","m150cave.wav","m160tile.wav","m150jaw.wav","m160done.wav","m150tile.wav","m160knife.wav","m150done.wav","m150tile.wav","m150ball.wav","m160tile.wav","m150ball.wav","m160bluff.wav","m160bluff.wav"
27,"Mixed","Both","tile","m160done.wav","m150tile.wav","m160lash.wav","m160tile.wav","m160greet.wav","m160park.wav","m150ball.wav","m150greet.wav","m150depth.wav","m160cad.wav","m150reek.wav","m160tile.wav","m150romp.wav","m160bluff.wav","m150tile.wav","m150done.wav"
28,"Mixed","Both","tile","m150priest.wav","m160tile.wav","m160gnash.wav","m160depth.wav","m150tile.wav","m150romp.wav","m150tile.wav","m160park.wav","m150reek.wav","m150knife.wav","m160tile.wav","m150jolt.wav","m160reek.wav","m160gnash.wav","m150reek.wav","m160depth.wav"
29,"Mixed","Both","tile","m160jolt.wav","m150tile.wav","m160jolt.wav","m160gnash.wav","m150dime.wav","m150priest.wav","m160tile.wav","m150cad.wav","m160depth.wav","m150bluff.wav","m160tile.wav","m160depth.wav","m150jaw.wav","m150reek.wav","m150tile.wav","m160reek.wav"
30,"Mixed","Both","tile","m150ball.wav","m160depth.wav","m150tile.wav","m160ball.wav","m160tile.wav","m150done.wav","m160dime.wav","m150tile.wav","m150ball.wav","m150reek.wav","m160tile.wav","m150cave.wav","m150cad.wav","m160park.wav","m160cad.wav","m160greet.wav"
31,"Mixed","Both","tile","m150gnash.wav","m160reek.wav","m150jolt.wav","m160tile.wav","m160greet.wav","m150jaw.wav","m150cad.wav","m160jaw.wav","m150tile.wav","m150done.wav","m150ball.wav","m160tile.wav","m160jaw.wav","m160cad.wav","m150tile.wav","m160romp.wav"
32,"Mixed","Both","tile","m150jolt.wav","m150tile.wav","m160gnash.wav","m160ball.wav","m160gnash.wav","m150tile.wav","m150jolt.wav","m160tile.wav","m150jolt.wav","m150done.wav","m150cling.wav","m160jolt.wav","m160done.wav","m150cave.wav","m160tile.wav","m160reek.wav"
33,"Mixed","Both","tile","m160park.wav","m150jaw.wav","m160gnash.wav","m150done.wav","m150done.wav","m160romp.wav","m160tile.wav","m160reek.wav","m150tile.wav","m160cave.wav","m160tile.wav","m150greet.wav","m150cling.wav","m160reek.wav","m150tile.wav","m150dime.wav"
34,"Mixed","Both","tile","m160reek.wav","m160ball.wav","m150cling.wav","m150cave.wav","m150cling.wav","m160tile.wav","m160done.wav","m160tile.wav","m160bluff.wav","m150done.wav","m160jaw.wav","m150tile.wav","m150knife.wav","m150bluff.wav","m150tile.wav","m160greet.wav"
35,"Mixed","Both","tile","m160cad.wav","m160knife.wav","m150tile.wav","m160romp.wav","m150jolt.wav","m150knife.wav","m160tile.wav","m160bluff.wav","m150tile.wav","m150ball.wav","m160romp.wav","m150dime.wav","m150knife.wav","m160tile.wav","m160cad.wav","m150ball.wav"
36,"Mixed","Both","tile","m160romp.wav","m150tile.wav","m150greet.wav","m160dime.wav","m160jolt.wav","m150greet.wav","m160tile.wav","m160jaw.wav","m160tile.wav","m150done.wav","m150cling.wav","m150depth.wav","m160jolt.wav","m160depth.wav","m150tile.wav","m150reek.wav"
37,"Mixed","Both","done","m160lash.wav","m150done.wav","m160jaw.wav","m160lash.wav","m160done.wav","m150gnash.wav","m150bluff.wav","m160greet.wav","m150jolt.wav","m150knife.wav","m150done.wav","m160jolt.wav","m150reek.wav","m160done.wav","m150ball.wav","m160romp.wav"
38,"Mixed","Both","done","m150priest.wav","m160romp.wav","m160done.wav","m160cling.wav","m150cling.wav","m150park.wav","m150ball.wav","m160ball.wav","m160cad.wav","m160jaw.wav","m150done.wav","m150dime.wav","m150done.wav","m160park.wav","m160done.wav","m150gnash.wav"
39,"Mixed","Both","done","m160gnash.wav","m160tile.wav","m150dime.wav","m150priest.wav","m160done.wav","m150dime.wav","m160done.wav","m160romp.wav","m160gnash.wav","m150done.wav","m150knife.wav","m150lash.wav","m160bluff.wav","m150done.wav","m160dime.wav","m150depth.wav"
