"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Both","ball","m160dime.wav","m150ball.wav","m150cling.wav","m150tile.wav","m150ball.wav","m150cave.wav","m150priest.wav","m160ball.wav","m160tile.wav","m160jolt.wav","m160cad.wav","m160lash.wav","m160done.wav","m160ball.wav","m150bluff.wav","m150gnash.wav"
2,"Mixed","Both","ball","m160reek.wav","m160cling.wav","m150reek.wav","m150depth.wav","m160gnash.wav","m160ball.wav","m160reek.wav","m150ball.wav","m150bluff.wav","m150knife.wav","m160knife.wav","m150ball.wav","m150bluff.wav","m160jolt.wav","m160ball.wav","m150dime.wav"
3,"Mixed","Both","ball","m150cling.wav","m150ball.wav","m150depth.wav","m160bluff.wav","m150jolt.wav","m160jaw.wav","m160cave.wav","m160park.wav","m160ball.wav","m150lash.wav","m160ball.wav","m160romp.wav","m160bluff.wav","m150ball.wav","m150done.wav","m150park.wav"
4,"Mixed","Both","ball","m150greet.wav","m150park.wav","m160greet.wav","m150cling.wav","m160ball.wav","m160jaw.wav","m150greet.wav","m150park.wav","m160gnash.wav","m150ball.wav","m160dime.wav","m150ball.wav","m150jolt.wav","m160done.wav","m160ball.wav","m160bluff.wav"
5,"Mixed","Both","ball","m160depth.wav","m150ball.wav","m150park.wav","m150priest.wav","m150bluff.wav","m160tile.wav","m160greet.wav","m160ball.wav","m150jaw.wav","m150ball.wav","m160priest.wav","m160ball.wav","m160lash.wav","m150greet.wav","m150gnash.wav","m160park.wav"
6,"Mixed","Both","ball","m150priest.wav","m160ball.wav","m150reek.wav","m160greet.wav","m150greet.wav","m150ball.wav","m150greet.wav","m160ball.wav","m160bluff.wav","m150bluff.wav","m160knife.wav","m160cave.wav","m150ball.wav","m150cling.wav","m160knife.wav","m160depth.wav"
7,"Mixed","Both","ball","m160park.wav","m150jolt.wav","m160bluff.wav","m160ball.wav","m160greet.wav","m160tile.wav","m150ball.wav","m160tile.wav","m150bluff.wav","m160ball.wav","m150knife.wav","m150done.wav","m150jolt.wav","m150ball.wav","m160depth.wav","m150depth.wav"
8,"Mixed","Both","ball","m160park.wav","m150gnash.wav","m160ball.wav","m160tile.wav","m150ball.wav","m150gnash.wav","m150cave.wav","m150knife.wav","m160ball.wav","m150bluff.wav","m160romp.wav","m150ball.wav","m160dime.wav","m160bluff.wav","m160jolt.wav","m150depth.wav"
9,"Mixed","Both","ball","m160cad.wav","m150romp.wav","m150bluff.wav","m160greet.wav","m160priest.wav","m160ball.wav","m150priest.wav","m150ball.wav","m150done.wav","m160cave.wav","m150ball.wav","m160park.wav","m160park.wav","m150jolt.wav","m160ball.wav","m150gnash.wav"
10,"Mixed","Both","ball","m160greet.wav","m150jaw.wav","m150ball.wav","m160reek.wav","m160tile.wav","m150ball.wav","m160lash.wav","m150romp.wav","m150reek.wav","m150cad.wav","m160ball.wav","m160tile.wav","m150cave.wav","m160ball.wav","m160cave.wav","m150romp.wav"
11,"Mixed","Both","ball","m150jolt.wav","m150jolt.wav","m150jaw.wav","m160ball.wav","m150greet.wav","m150jolt.wav","m160cad.wav","m150ball.wav","m160romp.wav","m150tile.wav","m160priest.wav","m160depth.wav","m160ball.wav","m160cad.wav","m150ball.wav","m160cling.wav"
12,"Mixed","Both","ball","m150cling.wav","m150bluff.wav","m150ball.wav","m150bluff.wav","m160romp.wav","m160ball.wav","m150reek.wav","m160knife.wav","m160gnash.wav","m160ball.wav","m150cave.wav","m150reek.wav","m160done.wav","m160depth.wav","m150ball.wav","m160priest.wav"
13,"Mixed","Both","cave","m150depth.wav","m160tile.wav","m160cave.wav","m150ball.wav","m160lash.wav","m150cave.wav","m160jolt.wav","m150romp.wav","m160cave.wav","m150park.wav","m150greet.wav","m150ball.wav","m160bluff.wav","m150cave.wav","m160cling.wav","m160lash.wav"
14,"Mixed","Both","cave","m150jaw.wav","m150priest.wav","m150cave.wav","m150romp.wav","m160cave.wav","m160gnash.wav","m160cave.wav","m160cling.wav","m160jolt.wav","m150ball.wav","m160knife.wav","m150bluff.wav","m150cave.wav","m160lash.wav","m160depth.wav","m150lash.wav"
15,"Mixed","Both","cave","m160reek.wav","m150greet.wav","m160cave.wav","m160gnash.wav","m150tile.wav","m150bluff.wav","m150cave.wav","m150park.wav","m160cave.wav","m150tile.wav","m150cling.wav","m150cave.wav","m160dime.wav","m160cad.wav","m160ball.wav","m160reek.wav"
16,"Mixed","Both","cave","m160done.wav","m150cave.wav","m150jaw.wav","m150cad.wav","m150cave.wav","m150romp.wav","m160cave.wav","m160ball.wav","m160cad.wav","m160cave.wav","m150ball.wav","m150priest.wav","m160jolt.wav","m160greet.wav","m160done.wav","m150dime.wav"
