"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Both","ball","m160jaw.wav","m150ball.wav","m160park.wav","m150ball.wav","m160park.wav","m150bluff.wav","m150park.wav","m160ball.wav","m150depth.wav","m160ball.wav","m150greet.wav","m150cave.wav","m160tile.wav","m150greet.wav","m160bluff.wav","m160priest.wav"
2,"Mixed","Both","ball","m150lash.wav","m160cling.wav","m150ball.wav","m160cave.wav","m160ball.wav","m150done.wav","m150priest.wav","m160jolt.wav","m150ball.wav","m160bluff.wav","m160jaw.wav","m150greet.wav","m150done.wav","m160ball.wav","m160cling.wav","m150priest.wav"
3,"Mixed","Both","ball","m150done.wav","m160gnash.wav","m150cling.wav","m150cave.wav","m160ball.wav","m150jolt.wav","m160lash.wav","m150park.wav","m150cave.wav","m150ball.wav","m160done.wav","m160cave.wav","m150ball.wav","m160priest.wav","m160ball.wav","m160depth.wav"
4,"Mixed","Both","ball","m160cad.wav","m150ball.wav","m160priest.wav","m160priest.wav","m150park.wav","m160bluff.wav","m160ball.wav","m150lash.wav","m150jolt.wav","m150cling.wav","m150ball.wav","m160bluff.wav","m160park.wav","m160ball.wav","m150bluff.wav","m150park.wav"
5,"Mixed","Both","ball","m160cad.wav","m150tile.wav","m160ball.wav","m150park.wav","m160jaw.wav","m150tile.wav","m150ball.wav","m160knife.wav","m160ball.wav","m150priest.wav","m150ball.wav","m150jolt.wav","m160jolt.wav","m160dime.wav","m150dime.wav","m160bluff.wav"
6,"Mixed","Both","ball","m160reek.wav","m150ball.wav","m160greet.wav","m150park.wav","m160ball.wav","m150romp.wav","m160ball.wav","m160knife.wav","m160knife.wav","m150ball.wav","m150knife.wav","m150cling.wav","m150cad.wav","m160knife.wav","m160done.wav","m150greet.wav"
7,"Mixed","Both","ball","m160cling.wav","m150ball.wav","m150park.wav","m160cave.wav","m160jolt.wav","m160ball.wav","m160greet.wav","m150knife.wav","m160bluff.wav","m150jaw.wav","m160ball.wav","m160knife.wav","m150depth.wav","m150reek.wav","m150ball.wav","m150jaw.wav"
8,"Mixed","Both","ball","m150tile.wav","m160cave.wav","m160romp.wav","m160ball.wav","m160cave.wav","m150gnash.wav","m160knife.wav","m150ball.wav","m160depth.wav","m160ball.wav","m150tile.wav","m150cling.wav","m160priest.wav","m150knife.wav","m150ball.wav","m150lash.wav"
9,"Mixed","Both","ball","m160jolt.wav","m150ball.wav","m150tile.wav","m150dime.wav","m160tile.wav","m160ball.wav","m160cad.wav","m160ball.wav","m150depth.wav","m150knife.wav","m160romp.wav","m150ball.wav","m150cad.wav","m150lash.wav","m160cave.wav","m160reek.wav"
10,"Mixed","Both","ball","m150reek.wav","m160greet.wav","m160greet.wav","m160bluff.wav","m160ball.wav","m150cave.wav","m150ball.wav","m160depth.wav","m150ball.wav","m150cave.wav","m150jolt.wav","m150done.wav","m160ball.wav","m150gnash.wav","m160cave.wav","m160cling.wav"
11,"Mixed","Both","ball","m160greet.wav","m150ball.wav","m160reek.wav","m150park.wav","m160ball.wav","m160dime.wav","m160tile.wav","m150jaw.wav","m150jaw.wav","m160jaw.wav","m150jolt.wav","m150ball.wav","m150park.wav","m160romp.wav","m160ball.wav","m150knife.wav"
12,"Mixed","Both","ball","m150lash.wav","m150ball.wav","m160bluff.wav","m150done.wav","m150ball.wav","m150priest.wav","m160tile.wav","m160ball.wav","m160jolt.wav","m150jolt.wav","m150romp.wav","m160park.wav","m160ball.wav","m150knife.wav","m160cad.wav","m160bluff.wav"
13,"Mixed","Both","cave","m160gnash.wav","m160ball.wav","m150jolt.wav","m150cave.wav","m150reek.wav","m160dime.wav","m160reek.wav","m150cave.wav","m150depth.wav","m160cave.wav","m150park.wav","m150jolt.wav","m150jolt.wav","m160reek.wav","m160cave.wav","m160reek.wav"
