"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Both","ball","m160romp.wav","m160jaw.wav","m160dime.wav","m150ball.wav","m150depth.wav","m150depth.wav","m150ball.wav","m150reek.wav","m160ball.wav","m150lash.wav","m160tile.wav","m150cling.wav","m160greet.wav","m160cad.wav","m160ball.wav","m150bluff.wav"
2,"Mixed","Both","ball","m160jaw.wav","m160reek.wav","m150ball.wav","m150park.wav","m160greet.wav","m150done.wav","m150tile.wav","m160ball.wav","m160cad.wav","m160bluff.wav","m150ball.wav","m150jolt.wav","m150done.wav","m160ball.wav","m150priest.wav","m160greet.wav"
3,"Mixed","Both","ball","m160priest.wav","m150greet.wav","m150reek.wav","m160ball.wav","m160done.wav","m150ball.wav","m150cling.wav","m160cling.wav","m150romp.wav","m160ball.wav","m160cad.wav","m160jolt.wav","m150ball.wav","m150jaw.wav","m150reek.wav","m160jaw.wav"
4,"Mixed","Both","ball","m160jaw.wav","m160cad.wav","m150ball.wav","m160priest.wav","m160ball.wav","m150greet.wav","m150gnash.wav","m150park.wav","m160jolt.wav","m160depth.wav","m160ball.wav","m150cave.wav","m150ball.wav","m150jolt.wav","m160cad.wav","m150jaw.wav"
5,"Mixed","Both","ball","m160jolt.wav","m160romp.wav","m150done.wav","m150cad.wav","m150cave.wav","m160gnash.wav","m160cave.wav","m160ball.wav","m160done.wav","m150dime.wav","m150ball.wav","m150cave.wav","m150ball.wav","m160gnash.wav","m160ball.wav","m150knife.wav"
6,"Mixed","Both","ball","m160jaw.wav","m150ball.wav","m160gnash.wav","m160gnash.wav","m160jaw.wav","m160depth.wav","m150lash.wav","m150dime.wav","m150dime.wav","m150ball.wav","m150jolt.wav","m160ball.wav","m160jaw.wav","m160ball.wav","m150priest.wav","m150depth.wav"
7,"Mixed","Both","ball","m150dime.wav","m160cave.wav","m150gnash.wav","m150cad.wav","m160cad.wav","m150romp.wav","m150ball.wav","m160cad.wav","m160ball.wav","m160tile.wav","m160gnash.wav","m160reek.wav","m150ball.wav","m150depth.wav","m160ball.wav","m150bluff.wav"
8,"Mixed","Both","ball","m150romp.wav","m160depth.wav","m150priest.wav","m150ball.wav","m160tile.wav","m160park.wav","m150ball.wav","m160reek.wav","m160jaw.wav","m160ball.wav","m160romp.wav","m150cad.wav","m150tile.wav","m160ball.wav","m150jolt.wav","m150jaw.wav"
9,"Mixed","Both","ball","m160bluff.wav","m160ball.wav","m150romp.wav","m150knife.wav","m150dime.wav","m160romp.wav","m150ball.wav","m160depth.wav","m160reek.wav","m150ball.wav","m160gnash.wav","m160ball.wav","m150gnash.wav","m160dime.wav","m150romp.wav","m150done.wav"
10,"Mixed","Both","ball","m150lash.wav","m150park.wav","m150ball.wav","m160jolt.wav","m160ball.wav","m150tile.wav","m150greet.wav","m160knife.wav","m150bluff.wav","m150ball.wav","m160romp.wav","m160reek.wav","m160lash.wav","m150romp.wav","m160ball.wav","m160romp.wav"
