"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","m160","ball","m160cave.wav","m160knife.wav","m160romp.wav","m160ball.wav","m160cling.wav","m160cave.wav","m160ball.wav","m160dime.wav","m160park.wav","m160ball.wav","m160jaw.wav","m160ball.wav","m160bluff.wav","m160park.wav","m160park.wav","m160cave.wav"
2,"Blocked","m160","ball","m160jolt.wav","m160romp.wav","m160done.wav","m160tile.wav","m160ball.wav","m160gnash.wav","m160ball.wav","m160cave.wav","m160tile.wav","m160dime.wav","m160ball.wav","m160tile.wav","m160ball.wav","m160jaw.wav","m160gnash.wav","m160romp.wav"
3,"Blocked","m160","ball","m160cad.wav","m160knife.wav","m160ball.wav","m160done.wav","m160bluff.wav","m160dime.wav","m160tile.wav","m160ball.wav","m160greet.wav","m160dime.wav","m160cad.wav","m160greet.wav","m160ball.wav","m160romp.wav","m160ball.wav","m160cad.wav"
4,"Blocked","m160","ball","m160reek.wav","m160ball.wav","m160dime.wav","m160ball.wav","m160bluff.wav","m160cad.wav","m160tile.wav","m160tile.wav","m160priest.wav","m160ball.wav","m160cave.wav","m160ball.wav","m160romp.wav","m160cave.wav","m160lash.wav","m160cad.wav"
5,"Blocked","m160","ball","m160dime.wav","m160cad.wav","m160romp.wav","m160dime.wav","m160ball.wav","m160lash.wav","m160priest.wav","m160tile.wav","m160ball.wav","m160bluff.wav","m160ball.wav","m160jolt.wav","m160jolt.wav","m160cad.wav","m160ball.wav","m160cad.wav"
6,"Blocked","m160","ball","m160cave.wav","m160lash.wav","m160gnash.wav","m160ball.wav","m160priest.wav","m160depth.wav","m160ball.wav","m160jolt.wav","m160depth.wav","m160jaw.wav","m160ball.wav","m160cad.wav","m160lash.wav","m160tile.wav","m160ball.wav","m160lash.wav"
7,"Blocked","m160","cave","m160jaw.wav","m160priest.wav","m160cave.wav","m160knife.wav","m160priest.wav","m160romp.wav","m160gnash.wav","m160romp.wav","m160cave.wav","m160knife.wav","m160cave.wav","m160greet.wav","m160tile.wav","m160cave.wav","m160reek.wav","m160romp.wav"
8,"Blocked","m160","cave","m160done.wav","m160ball.wav","m160cave.wav","m160romp.wav","m160lash.wav","m160cave.wav","m160greet.wav","m160cave.wav","m160greet.wav","m160jolt.wav","m160lash.wav","m160priest.wav","m160park.wav","m160jolt.wav","m160cave.wav","m160jolt.wav"
9,"Blocked","m160","cave","m160romp.wav","m160cave.wav","m160ball.wav","m160cad.wav","m160knife.wav","m160bluff.wav","m160cave.wav","m160greet.wav","m160done.wav","m160cad.wav","m160jaw.wav","m160ball.wav","m160cave.wav","m160cad.wav","m160cave.wav","m160greet.wav"
10,"Blocked","m160","cave","m160cling.wav","m160bluff.wav","m160cave.wav","m160jaw.wav","m160jaw.wav","m160romp.wav","m160cave.wav","m160gnash.wav","m160lash.wav","m160cave.wav","m160lash.wav","m160ball.wav","m160priest.wav","m160lash.wav","m160cave.wav","m160greet.wav"
11,"Blocked","m160","cave","m160lash.wav","m160knife.wav","m160jolt.wav","m160bluff.wav","m160cave.wav","m160park.wav","m160cave.wav","m160done.wav","m160bluff.wav","m160cave.wav","m160dime.wav","m160knife.wav","m160done.wav","m160greet.wav","m160cave.wav","m160done.wav"
12,"Blocked","m160","cave","m160park.wav","m160cave.wav","m160tile.wav","m160reek.wav","m160cling.wav","m160cave.wav","m160bluff.wav","m160dime.wav","m160cave.wav","m160greet.wav","m160park.wav","m160done.wav","m160cave.wav","m160romp.wav","m160park.wav","m160bluff.wav"
13,"Blocked","m160","tile","m160ball.wav","m160tile.wav","m160jaw.wav","m160cling.wav","m160tile.wav","m160knife.wav","m160romp.wav","m160knife.wav","m160lash.wav","m160tile.wav","m160cad.wav","m160lash.wav","m160reek.wav","m160reek.wav","m160tile.wav","m160reek.wav"
14,"Blocked","m160","tile","m160reek.wav","m160bluff.wav","m160bluff.wav","m160cling.wav","m160greet.wav","m160tile.wav","m160cling.wav","m160greet.wav","m160done.wav","m160tile.wav","m160jaw.wav","m160tile.wav","m160depth.wav","m160greet.wav","m160tile.wav","m160lash.wav"
15,"Blocked","m160","tile","m160jolt.wav","m160tile.wav","m160ball.wav","m160priest.wav","m160cad.wav","m160tile.wav","m160gnash.wav","m160tile.wav","m160bluff.wav","m160ball.wav","m160lash.wav","m160bluff.wav","m160tile.wav","m160cave.wav","m160ball.wav","m160cad.wav"
16,"Blocked","m160","tile","m160park.wav","m160cave.wav","m160romp.wav","m160jaw.wav","m160tile.wav","m160knife.wav","m160tile.wav","m160jaw.wav","m160romp.wav","m160cling.wav","m160jaw.wav","m160tile.wav","m160ball.wav","m160greet.wav","m160tile.wav","m160cling.wav"
17,"Blocked","m160","tile","m160jaw.wav","m160jaw.wav","m160tile.wav","m160ball.wav","m160gnash.wav","m160priest.wav","m160tile.wav","m160reek.wav","m160tile.wav","m160priest.wav","m160done.wav","m160greet.wav","m160done.wav","m160lash.wav","m160tile.wav","m160done.wav"
18,"Blocked","m160","tile","m160jolt.wav","m160jaw.wav","m160lash.wav","m160priest.wav","m160tile.wav","m160romp.wav","m160bluff.wav","m160priest.wav","m160tile.wav","m160priest.wav","m160tile.wav","m160dime.wav","m160dime.wav","m160tile.wav","m160depth.wav","m160park.wav"
19,"Blocked","m160","done","m160jaw.wav","m160done.wav","m160cave.wav","m160done.wav","m160knife.wav","m160jolt.wav","m160done.wav","m160depth.wav","m160bluff.wav","m160ball.wav","m160priest.wav","m160cave.wav","m160park.wav","m160lash.wav","m160done.wav","m160knife.wav"
