"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Both","ball","m160priest.wav","m150dime.wav","m160cad.wav","m160ball.wav","m160dime.wav","m160ball.wav","m150depth.wav","m150jaw.wav","m160depth.wav","m150tile.wav","m160greet.wav","m150done.wav","m150ball.wav","m160done.wav","m150ball.wav","m150reek.wav"
2,"Mixed","Both","ball","m160jolt.wav","m150dime.wav","m160jolt.wav","m150romp.wav","m160dime.wav","m150ball.wav","m150cave.wav","m160knife.wav","m160ball.wav","m160cling.wav","m150greet.wav","m150ball.wav","m150jolt.wav","m160ball.wav","m150cave.wav","m160cave.wav"
3,"Mixed","Both","ball","m160park.wav","m160gnash.wav","m160jolt.wav","m150ball.wav","m160jaw.wav","m160cad.wav","m160ball.wav","m150reek.wav","m150jaw.wav","m150greet.wav","m150depth.wav","m150gnash.wav","m150ball.wav","m160jaw.wav","m160ball.wav","m150done.wav"
4,"Mixed","Both","ball","m150done.wav","m160knife.wav","m150ball.wav","m150romp.wav","m160ball.wav","m150tile.wav","m150ball.wav","m160reek.wav","m160dime.wav","m160tile.wav","m150depth.wav","m150cave.wav","m150reek.wav","m160priest.wav","m160ball.wav","m160gnash.wav"
5,"Mixed","Both","ball","m150lash.wav","m160cling.wav","m150dime.wav","m160cad.wav","m150ball.wav","m150knife.wav","m150depth.wav","m150ball.wav","m160dime.wav","m160ball.wav","m150cling.wav","m160lash.wav","m160jolt.wav","m160greet.wav","m160ball.wav","m150knife.wav"
6,"Mixed","Both","ball","m160bluff.wav","m150bluff.wav","m150ball.wav","m150romp.wav","m150ball.wav","m150knife.wav","m150romp.wav","m160jaw.wav","m160bluff.wav","m160cave.wav","m160ball.wav","m150jolt.wav","m160priest.wav","m160reek.wav","m160ball.wav","m150gnash.wav"
7,"Mixed","Both","ball","m160done.wav","m160romp.wav","m160dime.wav","m150gnash.wav","m150jaw.wav","m160cling.wav","m160ball.wav","m150romp.wav","m160dime.wav","m150ball.wav","m160tile.wav","m150ball.wav","m150jolt.wav","m150gnash.wav","m160ball.wav","m150reek.wav"
8,"Mixed","Both","ball","m150lash.wav","m160ball.wav","m150gnash.wav","m160dime.wav","m150ball.wav","m160reek.wav","m150ball.wav","m150cave.wav","m160knife.wav","m160jaw.wav","m150cling.wav","m160ball.wav","m160dime.wav","m160gnash.wav","m150jolt.wav","m150dime.wav"
9,"Mixed","Both","ball","m150cling.wav","m160ball.wav","m160romp.wav","m150tile.wav","m150jolt.wav","m160bluff.wav","m150ball.wav","m160cling.wav","m150done.wav","m160reek.wav","m150greet.wav","m160priest.wav","m150ball.wav","m160cad.wav","m160ball.wav","m150cling.wav"
10,"Mixed","Both","ball","m160tile.wav","m160ball.wav","m160reek.wav","m160cling.wav","m150romp.wav","m150park.wav","m160ball.wav","m150jaw.wav","m150jolt.wav","m150ball.wav","m160tile.wav","m150gnash.wav","m150ball.wav","m150lash.wav","m160reek.wav","m160tile.wav"
11,"Mixed","Both","ball","m160cave.wav","m160knife.wav","m150ball.wav","m160jaw.wav","m160cad.wav","m160ball.wav","m150cad.wav","m150dime.wav","m150tile.wav","m150dime.wav","m150dime.wav","m150romp.wav","m150ball.wav","m160park.wav","m160ball.wav","m160park.wav"
12,"Mixed","Both","ball","m160park.wav","m160ball.wav","m150park.wav","m150gnash.wav","m150cling.wav","m160greet.wav","m150ball.wav","m150jolt.wav","m160lash.wav","m160cling.wav","m150ball.wav","m150dime.wav","m150greet.wav","m160ball.wav","m160knife.wav","m160romp.wav"
13,"Mixed","Both","cave","m150ball.wav","m160cave.wav","m150jaw.wav","m150cave.wav","m160jaw.wav","m150cling.wav","m160done.wav","m150lash.wav","m160cave.wav","m150dime.wav","m160reek.wav","m150cave.wav","m160romp.wav","m150ball.wav","m160ball.wav","m160reek.wav"
14,"Mixed","Both","cave","m160gnash.wav","m150dime.wav","m150cave.wav","m150romp.wav","m160cave.wav","m160greet.wav","m160romp.wav","m160done.wav","m150cave.wav","m150knife.wav","m150gnash.wav","m150dime.wav","m160lash.wav","m160cave.wav","m160romp.wav","m150tile.wav"
15,"Mixed","Both","cave","m150dime.wav","m150greet.wav","m150ball.wav","m160cave.wav","m160romp.wav","m150cling.wav","m160cave.wav","m150cad.wav","m160greet.wav","m150depth.wav","m150cave.wav","m160park.wav","m160romp.wav","m150cave.wav","m160depth.wav","m160jaw.wav"
16,"Mixed","Both","cave","m150gnash.wav","m150cave.wav","m160dime.wav","m150bluff.wav","m150jaw.wav","m160reek.wav","m150reek.wav","m160jolt.wav","m160cave.wav","m150jaw.wav","m160tile.wav","m160cave.wav","m160ball.wav","m150jolt.wav","m150cave.wav","m160reek.wav"
17,"Mixed","Both","cave","m150park.wav","m160priest.wav","m160greet.wav","m160cave.wav","m160tile.wav","m160cave.wav","m150romp.wav","m150romp.wav","m150priest.wav","m160dime.wav","m150cave.wav","m160knife.wav","m150cave.wav","m150cad.wav","m160dime.wav","m150romp.wav"
18,"Mixed","Both","cave","m160cling.wav","m160gnash.wav","m150romp.wav","m150greet.wav","m150cave.wav","m160jaw.wav","m150cad.wav","m160priest.wav","m150cave.wav","m150ball.wav","m160cave.wav","m150cad.wav","m150jaw.wav","m160romp.wav","m160cave.wav","m160park.wav"
19,"Mixed","Both","cave","m150done.wav","m160cave.wav","m150gnash.wav","m150knife.wav","m160jolt.wav","m150cling.wav","m150jolt.wav","m160gnash.wav","m150cave.wav","m160priest.wav","m160cave.wav","m160jolt.wav","m150cave.wav","m160jolt.wav","m160done.wav","m150done.wav"
20,"Mixed","Both","cave","m150depth.wav","m150cave.wav","m150park.wav","m160depth.wav","m150cave.wav","m160done.wav","m160cave.wav","m150priest.wav","m150cad.wav","m160cad.wav","m160knife.wav","m150cling.wav","m160cave.wav","m160bluff.wav","m160dime.wav","m150bluff.wav"
21,"Mixed","Both","cave","m150knife.wav","m160ball.wav","m160knife.wav","m150cave.wav","m160depth.wav","m160gnash.wav","m160cave.wav","m150priest.wav","m150greet.wav","m150cave.wav","m150reek.wav","m150done.wav","m160done.wav","m150tile.wav","m160cave.wav","m160park.wav"
22,"Mixed","Both","cave","m150jaw.wav","m160cad.wav","m160cave.wav","m150jaw.wav","m150cave.wav","m150park.wav","m160greet.wav","m160cave.wav","m160lash.wav","m150cave.wav","m150cad.wav","m160romp.wav","m150gnash.wav","m160park.wav","m150jaw.wav","m160knife.wav"
23,"Mixed","Both","cave","m160greet.wav","m160cave.wav","m160tile.wav","m150cave.wav","m150dime.wav","m150jolt.wav","m150cave.wav","m150cling.wav","m160jolt.wav","m160cave.wav","m150park.wav","m160bluff.wav","m150tile.wav","m150dime.wav","m160cling.wav","m160cling.wav"
24,"Mixed","Both","cave","m160tile.wav","m160cave.wav","m150gnash.wav","m150done.wav","m160cave.wav","m150lash.wav","m160tile.wav","m160greet.wav","m160knife.wav","m150cave.wav","m150park.wav","m150lash.wav","m150cave.wav","m160gnash.wav","m150cad.wav","m160lash.wav"
25,"Mixed","Both","tile","m160cad.wav","m160done.wav","m150cling.wav","m150tile.wav","m160dime.wav","m160park.wav","m150ball.wav","m150tile.wav","m150cave.wav","m150reek.wav","m150done.wav","m160tile.wav","m160gnash.wav","m160tile.wav","m160knife.wav","m150depth.wav"
26,"Mixed","Both","tile","m160jaw.wav","m150ball.wav","m160park.wav","m160gnash.wav","m160reek.wav","m150tile.wav","m150ball.wav","m160cling.wav","m160tile.wav","m150jaw.wav","m160cad.wav","m150cave.wav","m150tile.wav","m150dime.wav","m160tile.wav","m150cling.wav"
27,"Mixed","Both","tile","m160jaw.wav","m160gnash.wav","m150tile.wav","m150reek.wav","m160done.wav","m160tile.wav","m150gnash.wav","m160tile.wav","m160gnash.wav","m150park.wav","m150bluff.wav","m150dime.wav","m150tile.wav","m160jaw.wav","m160jaw.wav","m150lash.wav"
28,"Mixed","Both","tile","m150dime.wav","m160ball.wav","m150cave.wav","m160lash.wav","m150tile.wav","m150park.wav","m160tile.wav","m150park.wav","m160tile.wav","m160cling.wav","m160knife.wav","m160cling.wav","m150dime.wav","m150priest.wav","m150tile.wav","m160cave.wav"
29,"Mixed","Both","tile","m160ball.wav","m160jaw.wav","m160depth.wav","m150bluff.wav","m150tile.wav","m160jaw.wav","m150tile.wav","m150depth.wav","m150gnash.wav","m160gnash.wav","m160tile.wav","m160knife.wav","m150cad.wav","m150priest.wav","m160tile.wav","m150lash.wav"
30,"Mixed","Both","tile","m160jaw.wav","m150ball.wav","m150greet.wav","m160depth.wav","m160tile.wav","m150dime.wav","m160jolt.wav","m150cave.wav","m150tile.wav","m150cad.wav","m150gnash.wav","m160park.wav","m150tile.wav","m160lash.wav","m160tile.wav","m160greet.wav"
31,"Mixed","Both","tile","m160reek.wav","m160done.wav","m160tile.wav","m150jaw.wav","m150tile.wav","m150jolt.wav","m160lash.wav","m160jolt.wav","m160cad.wav","m160park.wav","m160tile.wav","m150greet.wav","m150tile.wav","m150lash.wav","m150lash.wav","m150dime.wav"
32,"Mixed","Both","tile","m150reek.wav","m160romp.wav","m150jaw.wav","m150tile.wav","m160depth.wav","m160tile.wav","m150bluff.wav","m160jolt.wav","m160greet.wav","m150depth.wav","m150tile.wav","m160ball.wav","m150cad.wav","m160park.wav","m160tile.wav","m150jolt.wav"
33,"Mixed","Both","tile","m160jolt.wav","m150gnash.wav","m150ball.wav","m150tile.wav","m150ball.wav","m150cling.wav","m160cave.wav","m160tile.wav","m160cave.wav","m160jaw.wav","m160tile.wav","m150park.wav","m160bluff.wav","m150tile.wav","m160depth.wav","m150cave.wav"
34,"Mixed","Both","tile","m160bluff.wav","m150priest.wav","m160tile.wav","m160lash.wav","m150gnash.wav","m150jolt.wav","m150tile.wav","m150depth.wav","m150jaw.wav","m160cave.wav","m160park.wav","m160jaw.wav","m150tile.wav","m150done.wav","m160tile.wav","m160greet.wav"
35,"Mixed","Both","tile","m150priest.wav","m150cave.wav","m160ball.wav","m150knife.wav","m150tile.wav","m160romp.wav","m150tile.wav","m160depth.wav","m150romp.wav","m160tile.wav","m160cling.wav","m160tile.wav","m160reek.wav","m150jaw.wav","m160ball.wav","m150ball.wav"
36,"Mixed","Both","tile","m150jaw.wav","m160tile.wav","m150depth.wav","m150priest.wav","m150tile.wav","m150priest.wav","m160park.wav","m150dime.wav","m150priest.wav","m160greet.wav","m150tile.wav","m160jolt.wav","m160knife.wav","m160tile.wav","m160done.wav","m160jolt.wav"
37,"Mixed","Both","done","m160knife.wav","m160done.wav","m150ball.wav","m150greet.wav","m150cad.wav","m150romp.wav","m160lash.wav","m160jolt.wav","m150done.wav","m160greet.wav","m160cling.wav","m150done.wav","m150reek.wav","m160jolt.wav","m160done.wav","m150knife.wav"
38,"Mixed","Both","done","m160ball.wav","m160knife.wav","m150gnash.wav","m150done.wav","m160priest.wav","m150priest.wav","m160reek.wav","m150done.wav","m160romp.wav","m150reek.wav","m150priest.wav","m150greet.wav","m160done.wav","m160gnash.wav","m160done.wav","m150cad.wav"
