"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Both","ball","m150gnash.wav","m160ball.wav","m150dime.wav","m160jaw.wav","m150greet.wav","m150ball.wav","m150park.wav","m150cave.wav","m160jaw.wav","m160ball.wav","m160tile.wav","m150jolt.wav","m150ball.wav","m160done.wav","m160bluff.wav","m160cave.wav"
2,"Mixed","Both","ball","m150park.wav","m160ball.wav","m160done.wav","m160done.wav","m150ball.wav","m150priest.wav","m150ball.wav","m160priest.wav","m150bluff.wav","m160cling.wav","m150cave.wav","m160knife.wav","m160dime.wav","m160ball.wav","m150greet.wav","m150knife.wav"
3,"Mixed","Both","ball","m160knife.wav","m150cling.wav","m150ball.wav","m150greet.wav","m160cling.wav","m160ball.wav","m160romp.wav","m150priest.wav","m150jolt.wav","m160gnash.wav","m160ball.wav","m150bluff.wav","m150dime.wav","m150ball.wav","m160done.wav","m160cling.wav"
4,"Mixed","Both","ball","m160lash.wav","m160reek.wav","m160ball.wav","m160romp.wav","m150done.wav","m150ball.wav","m150cad.wav","m150cling.wav","m160jolt.wav","m150jaw.wav","m150cave.wav","m150bluff.wav","m160ball.wav","m160knife.wav","m150ball.wav","m160done.wav"
5,"Mixed","Both","ball","m150tile.wav","m150ball.wav","m160done.wav","m150depth.wav","m150cling.wav","m160ball.wav","m150park.wav","m160ball.wav","m160cad.wav","m160dime.wav","m160reek.wav","m150jolt.wav","m160tile.wav","m150ball.wav","m160cave.wav","m150reek.wav"
6,"Mixed","Both","ball","m160cave.wav","m160romp.wav","m160park.wav","m150cad.wav","m160ball.wav","m150greet.wav","m160cad.wav","m160knife.wav","m150ball.wav","m150knife.wav","m150done.wav","m150jaw.wav","m150ball.wav","m150cling.wav","m160ball.wav","m160tile.wav"
7,"Mixed","Both","ball","m150reek.wav","m150ball.wav","m160cave.wav","m160ball.wav","m160knife.wav","m150tile.wav","m160romp.wav","m150lash.wav","m160bluff.wav","m160ball.wav","m160romp.wav","m150lash.wav","m150done.wav","m160gnash.wav","m150ball.wav","m150cave.wav"
8,"Mixed","Both","ball","m150romp.wav","m150cave.wav","m160ball.wav","m160romp.wav","m150dime.wav","m150romp.wav","m150ball.wav","m160tile.wav","m160done.wav","m160cave.wav","m160ball.wav","m150gnash.wav","m160cling.wav","m150ball.wav","m150cad.wav","m160depth.wav"
9,"Mixed","Both","ball","m150dime.wav","m160knife.wav","m150knife.wav","m150cave.wav","m160ball.wav","m160cad.wav","m150ball.wav","m160reek.wav","m150lash.wav","m150ball.wav","m160done.wav","m150bluff.wav","m160ball.wav","m150greet.wav","m160cad.wav","m160park.wav"
10,"Mixed","Both","ball","m160jaw.wav","m160ball.wav","m160done.wav","m160priest.wav","m150done.wav","m160cave.wav","m150gnash.wav","m150ball.wav","m150cave.wav","m160park.wav","m150tile.wav","m160knife.wav","m150ball.wav","m150park.wav","m160ball.wav","m150romp.wav"
