Trial,Condition,Talker,Target,AuditoryProbe1,AuditoryProbe2,AuditoryProbe3,AuditoryProbe4,AuditoryProbe5,AuditoryProbe6,AuditoryProbe7,AuditoryProbe8,AuditoryProbe9,AuditoryProbe10,AuditoryProbe11,AuditoryProbe12,AuditoryProbe13,AuditoryProbe14,AuditoryProbe15,AuditoryProbe16
1,Mixed,Both,ball,m150romp.wav,m160ball.wav,m160romp.wav,m150knife.wav,m160gnash.wav,m160ball.wav,m160knife.wav,m150tile.wav,m150bluff.wav,m160bluff.wav,m160romp.wav,m150jaw.wav,m150ball.wav,m150cave.wav,m150ball.wav,m160dime.wav
2,Mixed,Both,ball,m150jaw.wav,m160ball.wav,m150jolt.wav,m160gnash.wav,m150cad.wav,m160dime.wav,m160bluff.wav,m160ball.wav,m150reek.wav,m150done.wav,m150cling.wav,m160depth.wav,m150ball.wav,m160tile.wav,m150ball.wav,m160dime.wav
3,Mixed,Both,ball,m160dime.wav,m150ball.wav,m160lash.wav,m160done.wav,m150cave.wav,m160ball.wav,m150park.wav,m160ball.wav,m160jolt.wav,m150jolt.wav,m150ball.wav,m150cad.wav,m150cave.wav,m160tile.wav,m160done.wav,m150depth.wav
4,Mixed,Both,ball,m160greet.wav,m160depth.wav,m160ball.wav,m160dime.wav,m150done.wav,m150priest.wav,m150ball.wav,m160tile.wav,m150done.wav,m150cling.wav,m160depth.wav,m160ball.wav,m150gnash.wav,m150park.wav,m150ball.wav,m160cad.wav
5,Mixed,Both,ball,m150romp.wav,m150romp.wav,m160priest.wav,m160ball.wav,m150priest.wav,m160ball.wav,m160gnash.wav,m150done.wav,m150gnash.wav,m150ball.wav,m150bluff.wav,m160cave.wav,m160depth.wav,m160park.wav,m150ball.wav,m160jaw.wav
6,Mixed,Both,ball,m160cave.wav,m150ball.wav,m160done.wav,m150ball.wav,m160gnash.wav,m150romp.wav,m160ball.wav,m150romp.wav,m160greet.wav,m150bluff.wav,m150jolt.wav,m160dime.wav,m150priest.wav,m150done.wav,m160ball.wav,m160reek.wav
7,Mixed,Both,ball,m160greet.wav,m160ball.wav,m150done.wav,m150cad.wav,m160tile.wav,m160cad.wav,m150cling.wav,m160knife.wav,m160tile.wav,m160ball.wav,m150done.wav,m150ball.wav,m160jaw.wav,m150ball.wav,m150knife.wav,m150bluff.wav
8,Mixed,Both,ball,m160romp.wav,m160ball.wav,m150romp.wav,m160ball.wav,m160jolt.wav,m160romp.wav,m160cad.wav,m150ball.wav,m160done.wav,m150dime.wav,m160priest.wav,m150reek.wav,m150reek.wav,m150ball.wav,m150romp.wav,m150park.wav
9,Mixed,Both,ball,m160knife.wav,m150cad.wav,m150ball.wav,m160cave.wav,m160done.wav,m160ball.wav,m150dime.wav,m150jolt.wav,m150ball.wav,m150gnash.wav,m150dime.wav,m160knife.wav,m150reek.wav,m160ball.wav,m160lash.wav,m160tile.wav
10,Mixed,Both,ball,m160cave.wav,m160romp.wav,m160ball.wav,m150done.wav,m160ball.wav,m150park.wav,m150gnash.wav,m160greet.wav,m150ball.wav,m150gnash.wav,m150depth.wav,m160lash.wav,m160done.wav,m150ball.wav,m160gnash.wav,m150jaw.wav
11,Mixed,Both,ball,m160gnash.wav,m150ball.wav,m160bluff.wav,m160ball.wav,m160gnash.wav,m160park.wav,m160gnash.wav,m150knife.wav,m150romp.wav,m150ball.wav,m150greet.wav,m150lash.wav,m160ball.wav,m160bluff.wav,m150tile.wav,m150lash.wav
12,Mixed,Both,ball,m160cad.wav,m160ball.wav,m150jolt.wav,m160ball.wav,m150jolt.wav,m150jaw.wav,m150knife.wav,m150ball.wav,m160reek.wav,m150tile.wav,m150depth.wav,m160dime.wav,m150ball.wav,m160tile.wav,m160reek.wav,m160romp.wav
13,Mixed,Both,cave,m150priest.wav,m150cave.wav,m160priest.wav,m160cave.wav,m150lash.wav,m150greet.wav,m160cave.wav,m150cad.wav,m150cave.wav,m160greet.wav,m160park.wav,m150romp.wav,m160tile.wav,m150knife.wav,m160bluff.wav,m160cad.wav
14,Mixed,Both,cave,m150knife.wav,m150greet.wav,m150cave.wav,m160depth.wav,m160cave.wav,m150cling.wav,m150cave.wav,m160priest.wav,m160ball.wav,m150done.wav,m150depth.wav,m160park.wav,m160gnash.wav,m160cave.wav,m150dime.wav,m160depth.wav
15,Mixed,Both,cave,m160dime.wav,m160done.wav,m150priest.wav,m150jaw.wav,m150depth.wav,m150cave.wav,m150knife.wav,m160cave.wav,m150gnash.wav,m150cave.wav,m160tile.wav,m160cave.wav,m150lash.wav,m160done.wav,m160lash.wav,m160ball.wav
16,Mixed,Both,cave,m160ball.wav,m160tile.wav,m160cling.wav,m160jaw.wav,m150cave.wav,m150cling.wav,m150bluff.wav,m150romp.wav,m150ball.wav,m160dime.wav,m150cave.wav,m150knife.wav,m160cave.wav,m150jaw.wav,m160cave.wav,m160tile.wav
17,Mixed,Both,cave,m150jaw.wav,m160tile.wav,m160cave.wav,m150park.wav,m150cad.wav,m160dime.wav,m160priest.wav,m150reek.wav,m160knife.wav,m150cave.wav,m160bluff.wav,m160jaw.wav,m160cave.wav,m150dime.wav,m150cave.wav,m150park.wav
18,Mixed,Both,cave,m160cling.wav,m160jaw.wav,m160cave.wav,m160done.wav,m150greet.wav,m150cave.wav,m150cling.wav,m150greet.wav,m150cave.wav,m160greet.wav,m160cave.wav,m160gnash.wav,m160greet.wav,m150gnash.wav,m150cling.wav,m150dime.wav
19,Mixed,Both,cave,m150jolt.wav,m160knife.wav,m160jaw.wav,m150tile.wav,m150cave.wav,m160greet.wav,m160jaw.wav,m150jaw.wav,m160cave.wav,m160dime.wav,m160greet.wav,m160cave.wav,m150cling.wav,m150jaw.wav,m150cave.wav,m150romp.wav
20,Mixed,Both,cave,m150dime.wav,m160cave.wav,m160depth.wav,m150dime.wav,m160dime.wav,m160bluff.wav,m160reek.wav,m160done.wav,m150priest.wav,m150park.wav,m160cave.wav,m150done.wav,m150cave.wav,m150lash.wav,m150cave.wav,m160jaw.wav
21,Mixed,Both,cave,m150greet.wav,m160park.wav,m160knife.wav,m160cave.wav,m160done.wav,m150cad.wav,m160cave.wav,m160done.wav,m150cave.wav,m160greet.wav,m150jaw.wav,m150cave.wav,m160reek.wav,m150jolt.wav,m150ball.wav,m150reek.wav
22,Mixed,Both,cave,m160greet.wav,m150cave.wav,m160romp.wav,m150jolt.wav,m150cave.wav,m150ball.wav,m160gnash.wav,m150greet.wav,m160dime.wav,m160cave.wav,m160done.wav,m150greet.wav,m150jaw.wav,m160cave.wav,m150ball.wav,m160gnash.wav
23,Mixed,Both,cave,m150tile.wav,m160cling.wav,m160tile.wav,m160cave.wav,m160cad.wav,m150jaw.wav,m150cave.wav,m150cad.wav,m150cave.wav,m150cling.wav,m160park.wav,m160cave.wav,m150dime.wav,m150jolt.wav,m160priest.wav,m160priest.wav
24,Mixed,Both,cave,m160done.wav,m150depth.wav,m150depth.wav,m160cave.wav,m160dime.wav,m160cling.wav,m150romp.wav,m160cave.wav,m150cling.wav,m150cave.wav,m160park.wav,m160greet.wav,m150cling.wav,m160cling.wav,m150cave.wav,m150jaw.wav
25,Mixed,Both,tile,m160cad.wav,m160cling.wav,m150tile.wav,m150jaw.wav,m160tile.wav,m160park.wav,m150greet.wav,m160tile.wav,m150cad.wav,m160lash.wav,m150tile.wav,m160cave.wav,m150depth.wav,m150gnash.wav,m160lash.wav,m150knife.wav
26,Mixed,Both,tile,m150romp.wav,m160lash.wav,m160romp.wav,m160tile.wav,m160reek.wav,m160dime.wav,m150cave.wav,m150tile.wav,m160done.wav,m150done.wav,m150tile.wav,m150jolt.wav,m160tile.wav,m160cad.wav,m150dime.wav,m150greet.wav
27,Mixed,Both,tile,m160romp.wav,m160depth.wav,m150tile.wav,m160lash.wav,m160gnash.wav,m150tile.wav,m150romp.wav,m150lash.wav,m160tile.wav,m150done.wav,m150done.wav,m150cling.wav,m160jaw.wav,m160tile.wav,m160reek.wav,m150priest.wav
28,Mixed,Both,tile,m160cave.wav,m150reek.wav,m160ball.wav,m150tile.wav,m150depth.wav,m160tile.wav,m160priest.wav,m160ball.wav,m150tile.wav,m150romp.wav,m150gnash.wav,m160tile.wav,m160romp.wav,m160done.wav,m150cling.wav,m150cad.wav
29,Mixed,Both,tile,m160dime.wav,m150cave.wav,m150jaw.wav,m150tile.wav,m160done.wav,m150cave.wav,m160depth.wav,m160tile.wav,m150priest.wav,m160tile.wav,m150depth.wav,m160park.wav,m150lash.wav,m160jaw.wav,m150tile.wav,m160depth.wav
30,Mixed,Both,tile,m160park.wav,m150tile.wav,m160done.wav,m160tile.wav,m150priest.wav,m150romp.wav,m160tile.wav,m160lash.wav,m150ball.wav,m160knife.wav,m150tile.wav,m150ball.wav,m150jaw.wav,m150lash.wav,m160cave.wav,m160lash.wav
31,Mixed,Both,tile,m150cad.wav,m160reek.wav,m160tile.wav,m150knife.wav,m150tile.wav,m160priest.wav,m150tile.wav,m160jaw.wav,m150jaw.wav,m160tile.wav,m160depth.wav,m150cad.wav,m160cave.wav,m160cad.wav,m150reek.wav,m150jaw.wav
32,Mixed,Both,tile,m160cling.wav,m150tile.wav,m150ball.wav,m160tile.wav,m160ball.wav,m150jolt.wav,m150greet.wav,m160tile.wav,m160ball.wav,m160knife.wav,m160priest.wav,m160greet.wav,m150jaw.wav,m150ball.wav,m150tile.wav,m150ball.wav
33,Mixed,Both,tile,m160lash.wav,m150priest.wav,m150cad.wav,m150tile.wav,m150bluff.wav,m160jolt.wav,m160tile.wav,m160knife.wav,m150tile.wav,m160jolt.wav,m150reek.wav,m150cling.wav,m150bluff.wav,m160tile.wav,m160reek.wav,m160jaw.wav
34,Mixed,Both,tile,m160romp.wav,m160knife.wav,m160cave.wav,m160tile.wav,m150dime.wav,m150bluff.wav,m150cling.wav,m150tile.wav,m160cad.wav,m150romp.wav,m150tile.wav,m160reek.wav,m150depth.wav,m160tile.wav,m150cad.wav,m160priest.wav
35,Mixed,Both,tile,m160lash.wav,m160tile.wav,m150cave.wav,m150cave.wav,m160tile.wav,m160romp.wav,m160jaw.wav,m160cad.wav,m150greet.wav,m160cave.wav,m150lash.wav,m150jaw.wav,m150tile.wav,m160cad.wav,m150tile.wav,m150jaw.wav
36,Mixed,Both,tile,m160cave.wav,m160jaw.wav,m150bluff.wav,m160tile.wav,m150cad.wav,m160reek.wav,m160knife.wav,m150done.wav,m160ball.wav,m150tile.wav,m150depth.wav,m160tile.wav,m150done.wav,m150tile.wav,m160reek.wav,m150romp.wav
37,Mixed,Both,done,m150cave.wav,m160reek.wav,m150done.wav,m150greet.wav,m150bluff.wav,m160romp.wav,m160ball.wav,m150knife.wav,m160done.wav,m150reek.wav,m160done.wav,m160priest.wav,m160tile.wav,m150done.wav,m160cave.wav,m150park.wav
38,Mixed,Both,done,m160depth.wav,m160done.wav,m150ball.wav,m160ball.wav,m160done.wav,m160gnash.wav,m150knife.wav,m150gnash.wav,m150park.wav,m160priest.wav,m150done.wav,m150tile.wav,m150done.wav,m160greet.wav,m160bluff.wav,m150romp.wav
39,Mixed,Both,done,m160greet.wav,m150gnash.wav,m160done.wav,m160knife.wav,m160done.wav,m150romp.wav,m150cave.wav,m160greet.wav,m150bluff.wav,m160dime.wav,m150done.wav,m150tile.wav,m160tile.wav,m160cave.wav,m150done.wav,m150gnash.wav
40,Mixed,Both,done,m150depth.wav,m160jolt.wav,m160done.wav,m160park.wav,m160knife.wav,m160done.wav,m150priest.wav,m160depth.wav,m150done.wav,m150greet.wav,m160cad.wav,m150depth.wav,m150knife.wav,m150done.wav,m150lash.wav,m160dime.wav
41,Mixed,Both,done,m150cave.wav,m160depth.wav,m160romp.wav,m160done.wav,m150priest.wav,m150done.wav,m150park.wav,m160park.wav,m150priest.wav,m150done.wav,m150gnash.wav,m160done.wav,m160gnash.wav,m160knife.wav,m150bluff.wav,m160gnash.wav
42,Mixed,Both,done,m150greet.wav,m160greet.wav,m160priest.wav,m150done.wav,m150greet.wav,m150depth.wav,m160done.wav,m160dime.wav,m150depth.wav,m150reek.wav,m160park.wav,m160cave.wav,m160done.wav,m150romp.wav,m150done.wav,m160tile.wav
43,Mixed,Both,done,m150park.wav,m160ball.wav,m160priest.wav,m150done.wav,m160cling.wav,m150knife.wav,m150done.wav,m160park.wav,m150cave.wav,m150priest.wav,m150gnash.wav,m160cad.wav,m160done.wav,m150jolt.wav,m160done.wav,m160bluff.wav
44,Mixed,Both,done,m160greet.wav,m160done.wav,m150dime.wav,m150ball.wav,m150depth.wav,m160done.wav,m150gnash.wav,m160park.wav,m150done.wav,m150reek.wav,m160depth.wav,m160dime.wav,m150done.wav,m150greet.wav,m160cad.wav,m160lash.wav
45,Mixed,Both,done,m150jaw.wav,m150done.wav,m160dime.wav,m150dime.wav,m150done.wav,m150bluff.wav,m160done.wav,m150gnash.wav,m160bluff.wav,m150tile.wav,m160done.wav,m160jolt.wav,m160romp.wav,m160lash.wav,m150dime.wav,m160greet.wav
46,Mixed,Both,done,m160knife.wav,m160done.wav,m150lash.wav,m150done.wav,m150depth.wav,m160done.wav,m160reek.wav,m150cave.wav,m150cave.wav,m150done.wav,m150jolt.wav,m150jolt.wav,m160gnash.wav,m160cad.wav,m160lash.wav,m160jolt.wav
47,Mixed,Both,done,m150dime.wav,m160romp.wav,m150gnash.wav,m160greet.wav,m160done.wav,m150cave.wav,m150bluff.wav,m150done.wav,m160cad.wav,m150priest.wav,m160cad.wav,m150done.wav,m160gnash.wav,m160greet.wav,m160done.wav,m150depth.wav
48,Mixed,Both,done,m160tile.wav,m150cling.wav,m150tile.wav,m150done.wav,m160cad.wav,m160knife.wav,m160done.wav,m160dime.wav,m160gnash.wav,m150done.wav,m160cad.wav,m160done.wav,m150gnash.wav,m150reek.wav,m150greet.wav,m150knife.wav
1,Blocked,m150,ball,m150jaw.wav,m150jaw.wav,m150reek.wav,m150ball.wav,m150jaw.wav,m150ball.wav,m150reek.wav,m150dime.wav,m150tile.wav,m150knife.wav,m150ball.wav,m150dime.wav,m150reek.wav,m150ball.wav,m150knife.wav,m150tile.wav
2,Blocked,m150,ball,m150cling.wav,m150cave.wav,m150ball.wav,m150romp.wav,m150depth.wav,m150jaw.wav,m150ball.wav,m150bluff.wav,m150ball.wav,m150priest.wav,m150ball.wav,m150priest.wav,m150tile.wav,m150lash.wav,m150jolt.wav,m150lash.wav
3,Blocked,m150,ball,m150lash.wav,m150cad.wav,m150park.wav,m150ball.wav,m150romp.wav,m150jolt.wav,m150ball.wav,m150park.wav,m150priest.wav,m150knife.wav,m150ball.wav,m150dime.wav,m150knife.wav,m150ball.wav,m150park.wav,m150priest.wav
4,Blocked,m150,ball,m150lash.wav,m150ball.wav,m150cave.wav,m150dime.wav,m150depth.wav,m150ball.wav,m150bluff.wav,m150cling.wav,m150ball.wav,m150reek.wav,m150reek.wav,m150gnash.wav,m150reek.wav,m150ball.wav,m150dime.wav,m150reek.wav
5,Blocked,m150,ball,m150gnash.wav,m150cave.wav,m150ball.wav,m150greet.wav,m150ball.wav,m150lash.wav,m150ball.wav,m150gnash.wav,m150cad.wav,m150cling.wav,m150bluff.wav,m150depth.wav,m150cling.wav,m150ball.wav,m150romp.wav,m150depth.wav
