Trial,Condition,Talker,Target,AuditoryProbe1,AuditoryProbe2,AuditoryProbe3,AuditoryProbe4,AuditoryProbe5,AuditoryProbe6,AuditoryProbe7,AuditoryProbe8,AuditoryProbe9,AuditoryProbe10,AuditoryProbe11,AuditoryProbe12,AuditoryProbe13,AuditoryProbe14,AuditoryProbe15,AuditoryProbe16
1,Mixed,Both,ball,m160knife.wav,m160ball.wav,m150romp.wav,m160priest.wav,m150romp.wav,m160ball.wav,m150park.wav,m160cad.wav,m160dime.wav,m160romp.wav,m150ball.wav,m150cave.wav,m150ball.wav,m150greet.wav,m150depth.wav,m160cad.wav
2,Mixed,Both,ball,m150cave.wav,m160jaw.wav,m160lash.wav,m150reek.wav,m160ball.wav,m150lash.wav,m150done.wav,m150ball.wav,m160cling.wav,m160depth.wav,m150ball.wav,m160cave.wav,m150cad.wav,m160ball.wav,m150jaw.wav,m160reek.wav
3,Mixed,Both,ball,m150cave.wav,m150jolt.wav,m150ball.wav,m160reek.wav,m150bluff.wav,m150ball.wav,m160gnash.wav,m160ball.wav,m160cling.wav,m160gnash.wav,m160ball.wav,m150priest.wav,m160depth.wav,m150cave.wav,m150cling.wav,m160greet.wav
4,Mixed,Both,ball,m150bluff.wav,m160greet.wav,m150ball.wav,m160priest.wav,m160gnash.wav,m160tile.wav,m160ball.wav,m160gnash.wav,m150knife.wav,m150dime.wav,m150dime.wav,m150ball.wav,m150done.wav,m160ball.wav,m160tile.wav,m150bluff.wav
5,Mixed,Both,ball,m150lash.wav,m150romp.wav,m160park.wav,m160bluff.wav,m160depth.wav,m150done.wav,m150cave.wav,m160ball.wav,m150jolt.wav,m150ball.wav,m160lash.wav,m150ball.wav,m160knife.wav,m150park.wav,m160ball.wav,m160cling.wav
6,Mixed,Both,ball,m150knife.wav,m150ball.wav,m160depth.wav,m160knife.wav,m150priest.wav,m150ball.wav,m150reek.wav,m150depth.wav,m160ball.wav,m160cling.wav,m150park.wav,m160ball.wav,m150dime.wav,m160jaw.wav,m160greet.wav,m160lash.wav
7,Mixed,Both,ball,m160lash.wav,m150priest.wav,m160park.wav,m160ball.wav,m150cave.wav,m150jaw.wav,m150ball.wav,m150park.wav,m160dime.wav,m150ball.wav,m160tile.wav,m150cad.wav,m160lash.wav,m150romp.wav,m160ball.wav,m160jaw.wav
8,Mixed,Both,ball,m150cling.wav,m150romp.wav,m160romp.wav,m160knife.wav,m160ball.wav,m150romp.wav,m150ball.wav,m160done.wav,m160greet.wav,m150ball.wav,m150cling.wav,m150done.wav,m160done.wav,m160reek.wav,m160ball.wav,m150jolt.wav
9,Mixed,Both,ball,m150done.wav,m150knife.wav,m150ball.wav,m160done.wav,m160ball.wav,m160cling.wav,m160tile.wav,m150priest.wav,m160ball.wav,m150bluff.wav,m160cling.wav,m160dime.wav,m150bluff.wav,m150ball.wav,m160reek.wav,m150romp.wav
10,Mixed,Both,ball,m150bluff.wav,m160ball.wav,m160park.wav,m160jolt.wav,m150bluff.wav,m150ball.wav,m160reek.wav,m150dime.wav,m160ball.wav,m160bluff.wav,m150greet.wav,m160romp.wav,m160priest.wav,m150ball.wav,m150jolt.wav,m150depth.wav
11,Mixed,Both,ball,m150gnash.wav,m150knife.wav,m160greet.wav,m150ball.wav,m160park.wav,m160ball.wav,m160reek.wav,m160ball.wav,m150cave.wav,m150reek.wav,m150ball.wav,m150cad.wav,m150cling.wav,m160priest.wav,m160dime.wav,m160romp.wav
12,Mixed,Both,ball,m160romp.wav,m150reek.wav,m160greet.wav,m150ball.wav,m150cling.wav,m160greet.wav,m160cad.wav,m160priest.wav,m150priest.wav,m160ball.wav,m150bluff.wav,m150ball.wav,m150jaw.wav,m160cad.wav,m160ball.wav,m150priest.wav
13,Mixed,Both,cave,m160tile.wav,m160jaw.wav,m150bluff.wav,m160done.wav,m160cave.wav,m150jaw.wav,m150cave.wav,m150depth.wav,m150romp.wav,m150cave.wav,m160depth.wav,m160jolt.wav,m160cave.wav,m160done.wav,m150ball.wav,m150jolt.wav
14,Mixed,Both,cave,m160cling.wav,m160cave.wav,m150knife.wav,m150knife.wav,m150priest.wav,m150cave.wav,m150gnash.wav,m150cave.wav,m150reek.wav,m160cling.wav,m160cave.wav,m160greet.wav,m160ball.wav,m150cad.wav,m160cad.wav,m160romp.wav
15,Mixed,Both,cave,m150cad.wav,m160park.wav,m150cave.wav,m160cad.wav,m160cave.wav,m150cad.wav,m160bluff.wav,m160bluff.wav,m160cad.wav,m150done.wav,m150priest.wav,m160cave.wav,m150jolt.wav,m150bluff.wav,m150cave.wav,m160lash.wav
16,Mixed,Both,cave,m150romp.wav,m160depth.wav,m160lash.wav,m150knife.wav,m160cave.wav,m150done.wav,m160ball.wav,m160cave.wav,m150dime.wav,m150cave.wav,m160tile.wav,m150reek.wav,m150cave.wav,m160depth.wav,m160tile.wav,m150lash.wav
17,Mixed,Both,cave,m150ball.wav,m160done.wav,m150depth.wav,m150bluff.wav,m160cave.wav,m150bluff.wav,m160park.wav,m150cave.wav,m150bluff.wav,m160park.wav,m160cave.wav,m160tile.wav,m150romp.wav,m160greet.wav,m150cave.wav,m160tile.wav
18,Mixed,Both,cave,m160gnash.wav,m160jaw.wav,m150romp.wav,m150park.wav,m150park.wav,m160greet.wav,m160cave.wav,m150greet.wav,m150cave.wav,m160depth.wav,m150park.wav,m150cave.wav,m160tile.wav,m160cave.wav,m160knife.wav,m150tile.wav
19,Mixed,Both,cave,m150romp.wav,m150cave.wav,m150greet.wav,m150reek.wav,m160cave.wav,m160lash.wav,m160reek.wav,m150cad.wav,m160done.wav,m150cave.wav,m160bluff.wav,m160done.wav,m150jaw.wav,m160cave.wav,m150tile.wav,m160greet.wav
20,Mixed,Both,cave,m150gnash.wav,m160gnash.wav,m160bluff.wav,m160cave.wav,m150depth.wav,m150cave.wav,m160reek.wav,m150reek.wav,m160cave.wav,m150jolt.wav,m150park.wav,m160park.wav,m150cave.wav,m150reek.wav,m160done.wav,m160gnash.wav
21,Mixed,Both,cave,m160ball.wav,m150park.wav,m160gnash.wav,m150cave.wav,m150cad.wav,m150cave.wav,m150lash.wav,m150jaw.wav,m160cling.wav,m160greet.wav,m150lash.wav,m160cave.wav,m160knife.wav,m160cave.wav,m150lash.wav,m160jolt.wav
22,Mixed,Both,cave,m160greet.wav,m150cave.wav,m160tile.wav,m150cad.wav,m150dime.wav,m150cave.wav,m150bluff.wav,m160reek.wav,m160priest.wav,m150cad.wav,m160cave.wav,m160priest.wav,m150depth.wav,m160cave.wav,m160cling.wav,m150tile.wav
23,Mixed,Both,cave,m160tile.wav,m150cave.wav,m150tile.wav,m160cad.wav,m160cave.wav,m150cling.wav,m150cave.wav,m150reek.wav,m160park.wav,m150greet.wav,m150depth.wav,m160cave.wav,m160romp.wav,m160jaw.wav,m150done.wav,m160bluff.wav
24,Mixed,Both,cave,m160reek.wav,m150cave.wav,m150cling.wav,m150reek.wav,m160cling.wav,m160cave.wav,m160gnash.wav,m160bluff.wav,m160cave.wav,m150greet.wav,m150gnash.wav,m160depth.wav,m150done.wav,m150cave.wav,m160bluff.wav,m150priest.wav
25,Mixed,Both,tile,m160reek.wav,m150tile.wav,m150greet.wav,m150tile.wav,m160bluff.wav,m160tile.wav,m160gnash.wav,m150jolt.wav,m160park.wav,m150done.wav,m150ball.wav,m150reek.wav,m150cling.wav,m160gnash.wav,m160tile.wav,m160reek.wav
26,Mixed,Both,tile,m150done.wav,m160cling.wav,m160tile.wav,m150knife.wav,m160park.wav,m160tile.wav,m160cave.wav,m150jolt.wav,m150tile.wav,m150ball.wav,m160ball.wav,m150done.wav,m160reek.wav,m150tile.wav,m160knife.wav,m150depth.wav
27,Mixed,Both,tile,m160cling.wav,m150bluff.wav,m150tile.wav,m160jaw.wav,m150tile.wav,m160reek.wav,m160done.wav,m150jaw.wav,m160tile.wav,m160cad.wav,m150dime.wav,m160park.wav,m150cave.wav,m150dime.wav,m160tile.wav,m150cling.wav
28,Mixed,Both,tile,m150greet.wav,m160priest.wav,m160romp.wav,m150tile.wav,m150jolt.wav,m150gnash.wav,m160jolt.wav,m160done.wav,m150tile.wav,m160gnash.wav,m160tile.wav,m160jaw.wav,m150cling.wav,m160tile.wav,m150romp.wav,m150greet.wav
29,Mixed,Both,tile,m160reek.wav,m160jaw.wav,m150tile.wav,m160knife.wav,m150cad.wav,m150tile.wav,m150bluff.wav,m160ball.wav,m150cling.wav,m160cling.wav,m150cave.wav,m160tile.wav,m160priest.wav,m150park.wav,m160tile.wav,m150cave.wav
30,Mixed,Both,tile,m160lash.wav,m160tile.wav,m150ball.wav,m150tile.wav,m150jolt.wav,m150lash.wav,m150jaw.wav,m150tile.wav,m160cave.wav,m150ball.wav,m160tile.wav,m150knife.wav,m160greet.wav,m160bluff.wav,m160done.wav,m160park.wav
31,Mixed,Both,tile,m160gnash.wav,m150cad.wav,m160tile.wav,m150dime.wav,m150tile.wav,m160reek.wav,m150greet.wav,m160tile.wav,m160priest.wav,m150jaw.wav,m160priest.wav,m150depth.wav,m150tile.wav,m160priest.wav,m150depth.wav,m160depth.wav
