"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Mixed","Both","done","43","m150romp.wav","NA","NA","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Mixed","Both","done","43","m150done.wav","None","716.297416016","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","NA","NA","NA","NA","NA","NA","NA","110175.450226","Mapping"
"Mixed","Both","done","43","m150gnash.wav","space","530.0320026","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","NA","NA","NA","NA","NA","NA","110920.494257","Mapping"
"Mixed","Both","done","43","m150jolt.wav","None","733.467658982","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","NA","NA","NA","NA","NA","111686.539186","Mapping"
"Mixed","Both","done","43","m160done.wav","space","260.622804752","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","NA","NA","NA","NA","112453.895319","Mapping"
"Mixed","Both","done","43","m160knife.wav","space","590.600887313","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","NA","NA","NA","113219.879651","Mapping"
"Mixed","Both","done","43","m160done.wav","None","724.855639273","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","NA","NA","113987.673883","Mapping"
"Mixed","Both","done","43","m160ball.wav","space","328.18271406","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","NA","114754.279962","Mapping"
"Mixed","Both","done","43","m150greet.wav","None","719.800657593","115","110161.322865","NA","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","115521.050212","Mapping"
"Mixed","Both","done","43","m150dime.wav","None","735.251588048","115","110161.322865","117027.292883","NA","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","116269.873885","Mapping"
"Mixed","Both","done","43","m160greet.wav","None","733.014720026","115","110161.322865","117027.292883","117794.248946","NA","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","117036.345783","Mapping"
"Mixed","Both","done","43","m160park.wav","None","729.391519446","115","110161.322865","117027.292883","117794.248946","118560.87543","NA","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","117804.25379","Mapping"
"Mixed","Both","done","43","m150done.wav","None","727.278629551","115","110161.322865","117027.292883","117794.248946","118560.87543","119327.324758","NA","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","118570.56801","Mapping"
"Mixed","Both","done","43","m160priest.wav","space","378.081413219","115","110161.322865","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","NA","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","119336.29109","Mapping"
"Mixed","Both","done","43","m160tile.wav","None","722.682770109","115","110161.322865","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","NA","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","120103.828708","Mapping"
"Mixed","Both","done","43","m150cling.wav","None","718.872828642","115","110161.322865","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","120871.947572","Mapping"
"Mixed","Both","tile","28","m160knife.wav","None","734.83822355","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","110910.657911","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","121620.123836","Mapping"
"Mixed","Both","tile","28","m150gnash.wav","None","721.133812331","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","111677.167838","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","124804.455371","Mapping"
"Mixed","Both","tile","28","m150tile.wav","None","719.73975026","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","112443.879345","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","125570.675911","Mapping"
"Mixed","Both","tile","28","m150cling.wav","space","434.821497183","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","113210.738327","113977.771374","114744.409298","115510.785662","116260.662997","126319.411161","Mapping"
"Mixed","Both","tile","28","m160done.wav","None","731.594378361","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","113977.771374","114744.409298","115510.785662","116260.662997","127087.523532","Mapping"
"Mixed","Both","tile","28","m160tile.wav","None","730.438379804","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","114744.409298","115510.785662","116260.662997","127853.132218","Mapping"
"Mixed","Both","tile","28","m160done.wav","space","453.731766902","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","115510.785662","116260.662997","128620.442285","Mapping"
"Mixed","Both","tile","28","m160depth.wav","None","725.92105018","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","116260.662997","129386.30542","Mapping"
"Mixed","Both","tile","28","m150tile.wav","None","722.795000067","115","124794.319746","117027.292883","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","130153.75647","Mapping"
"Mixed","Both","tile","28","m150reek.wav","space","409.911721945","115","124794.319746","131660.8707","117794.248946","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","130920.282782","Mapping"
"Mixed","Both","tile","28","m150gnash.wav","None","735.638673184","115","124794.319746","131660.8707","132427.026622","118560.87543","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","131670.135075","Mapping"
"Mixed","Both","tile","28","m160reek.wav","None","734.311083332","115","124794.319746","131660.8707","132427.026622","133193.936619","119327.324758","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","132436.077977","Mapping"
"Mixed","Both","tile","28","m150dime.wav","None","731.647246983","115","124794.319746","131660.8707","132427.026622","133193.936619","133960.400169","120094.454268","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","133203.088145","Mapping"
"Mixed","Both","tile","28","m160tile.wav","None","729.683378711","115","124794.319746","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","120861.090955","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","133969.540875","Mapping"
"Mixed","Both","tile","28","m150ball.wav","space","449.235460954","115","124794.319746","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","121610.672721","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","134736.868255","Mapping"
"Mixed","Both","tile","28","m160depth.wav","None","725.594872376","115","124794.319746","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","135503.115074","Mapping"
"Mixed","Both","cave","20","m160knife.wav","None","723.031208152","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","125561.010539","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","136270.721947","Mapping"
"Mixed","Both","cave","20","m150cave.wav","None","719.033289701","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","140127.074823","126310.329198","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","139389.176712","Mapping"
"Mixed","Both","cave","20","m150depth.wav","space","346.068692626","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","140127.074823","140893.766852","127077.838991","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","140135.952113","Mapping"
"Mixed","Both","cave","20","m160cave.wav","None","736.474059056","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","140127.074823","140893.766852","141660.167021","127843.883611","128610.827616","129377.092059","130144.2024","130910.668732","140899.887244","Mapping"
"Mixed","Both","cave","20","m160knife.wav","space","460.704859113","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","140127.074823","140893.766852","141660.167021","142426.939745","128610.827616","129377.092059","130144.2024","130910.668732","141669.256095","Mapping"
"Mixed","Both","cave","20","m160greet.wav","None","728.816148126","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","140127.074823","140893.766852","141660.167021","142426.939745","143193.804911","129377.092059","130144.2024","130910.668732","142436.167328","Mapping"
"Mixed","Both","cave","20","m160cave.wav","None","726.015038788","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","140127.074823","140893.766852","141660.167021","142426.939745","143193.804911","143960.43356","130144.2024","130910.668732","143203.473994","Mapping"
"Mixed","Both","cave","20","m150jaw.wav","space","456.019957783","115","139377.406488","131660.8707","132427.026622","133193.936619","133960.400169","134727.146922","135494.044242","136261.076362","140127.074823","140893.766852","141660.167021","142426.939745","143193.804911","143960.43356","144727.606044","130910.668732","143969.913428","Mapping"
