"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","m150","tile","16","m150depth.wav","NA","NA","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","m150","tile","16","m150tile.wav","None","721.17538075","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","NA","NA","NA","NA","NA","NA","NA","113974.868387","Mapping"
"Blocked","m150","tile","16","m150cling.wav","space","611.546418862","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","NA","NA","NA","NA","NA","NA","114738.265855","Mapping"
"Blocked","m150","tile","16","m150cave.wav","None","724.887864897","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","NA","NA","NA","NA","NA","115505.102501","Mapping"
"Blocked","m150","tile","16","m150priest.wav","None","727.026377106","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","NA","NA","NA","NA","116271.993253","Mapping"
"Blocked","m150","tile","16","m150tile.wav","None","728.481010301","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","NA","NA","NA","117039.407734","Mapping"
"Blocked","m150","tile","16","m150cad.wav","space","479.349462083","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","NA","NA","117806.348261","Mapping"
"Blocked","m150","tile","16","m150cad.wav","None","724.022195674","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","NA","118574.573689","Mapping"
"Blocked","m150","tile","16","m150cling.wav","None","722.519950708","113","113961.463191","NA","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","119341.273375","Mapping"
"Blocked","m150","tile","16","m150knife.wav","None","721.546381945","113","113961.463191","120866.118698","NA","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","120107.731601","Mapping"
"Blocked","m150","tile","16","m150tile.wav","None","722.98710281","113","113961.463191","120866.118698","121633.267604","NA","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","120875.135879","Mapping"
"Blocked","m150","tile","16","m150depth.wav","space","315.12954738","113","113961.463191","120866.118698","121633.267604","122383.715279","NA","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","121642.449881","Mapping"
"Blocked","m150","tile","16","m150priest.wav","None","736.03644711","113","113961.463191","120866.118698","121633.267604","122383.715279","123150.886445","NA","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","122393.122939","Mapping"
"Blocked","m150","tile","16","m150tile.wav","None","733.992231311","113","113961.463191","120866.118698","121633.267604","122383.715279","123150.886445","123918.129957","NA","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","123160.463529","Mapping"
"Blocked","m150","tile","16","m150lash.wav","space","390.391443158","113","113961.463191","120866.118698","121633.267604","122383.715279","123150.886445","123918.129957","124685.542892","NA","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","123927.123641","Mapping"
"Blocked","m150","tile","16","m150jolt.wav","None","730.252849404","113","113961.463191","120866.118698","121633.267604","122383.715279","123150.886445","123918.129957","124685.542892","125452.379848","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","124694.968174","Mapping"
"Blocked","m150","tile","15","m150romp.wav","None","730.011389824","113","128621.621262","120866.118698","121633.267604","122383.715279","123150.886445","123918.129957","124685.542892","125452.379848","114729.003194","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","125461.304279","Mapping"
"Blocked","m150","tile","15","m150reek.wav","None","725.223002722","113","128621.621262","120866.118698","121633.267604","122383.715279","123150.886445","123918.129957","124685.542892","125452.379848","129388.904966","115495.603947","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","128631.064785","Mapping"
"Blocked","m150","tile","15","m150depth.wav","None","727.179415058","113","128621.621262","120866.118698","121633.267604","122383.715279","123150.886445","123918.129957","124685.542892","125452.379848","129388.904966","130156.330577","116262.56828","117030.351598","117797.312839","118564.908183","119331.818412","120098.564473","129397.888138","Mapping"
