Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response,title
Mixed,Both,cave,18,m150park.wav,NA,NA,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mapping
Mixed,Both,cave,18,m160reek.wav,None,713.5203928,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,NA,NA,NA,NA,NA,NA,NA,190254.2495,Mapping
Mixed,Both,cave,18,m150cave.wav,None,719.4802156,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,NA,NA,NA,NA,NA,NA,191014.0408,Mapping
Mixed,Both,cave,18,m150greet.wav,space,375.1222761,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,NA,NA,NA,NA,NA,191763.2382,Mapping
Mixed,Both,cave,18,m160dime.wav,None,734.2018466,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,NA,NA,NA,NA,192530.8438,Mapping
Mixed,Both,cave,18,m160romp.wav,None,732.5332696,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,NA,NA,NA,193297.9142,Mapping
Mixed,Both,cave,18,m160cave.wav,None,730.2098749,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,NA,NA,194065.9232,Mapping
Mixed,Both,cave,18,m160lash.wav,space,409.4466763,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,NA,194832.7775,Mapping
Mixed,Both,cave,18,m150bluff.wav,None,728.4009364,208,190236.3286,NA,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,195598.7441,Mapping
Mixed,Both,cave,18,m160cave.wav,None,726.4803872,208,190236.3286,197124.2442,NA,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,196366.3837,Mapping
Mixed,Both,cave,18,m150romp.wav,space,404.6134595,208,190236.3286,197124.2442,197875.6132,NA,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,197133.5106,Mapping
Mixed,Both,cave,18,m160ball.wav,None,735.7696351,208,190236.3286,197124.2442,197875.6132,198642.2291,NA,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,197885.2348,Mapping
Mixed,Both,cave,18,m150priest.wav,None,734.6999161,208,190236.3286,197124.2442,197875.6132,198642.2291,199409.2692,NA,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,198652.0805,Mapping
Mixed,Both,cave,18,m150done.wav,None,733.7962184,208,190236.3286,197124.2442,197875.6132,198642.2291,199409.2692,200176.594,NA,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,199418.4741,Mapping
Mixed,Both,cave,18,m150cave.wav,None,732.1659783,208,190236.3286,197124.2442,197875.6132,198642.2291,199409.2692,200176.594,200944.1238,NA,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,200186.0023,Mapping
Mixed,Both,cave,18,m160ball.wav,space,496.1400433,208,190236.3286,197124.2442,197875.6132,198642.2291,199409.2692,200176.594,200944.1238,201710.9475,191003.8219,191753.7236,192521.0834,193288.5133,194055.7559,194823.1231,195589.6088,196356.989,200953.8292,Mapping
