"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","m160","tile","15","m160jolt.wav","NA","NA","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","m160","tile","15","m160gnash.wav","None","719.582999591","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","NA","NA","NA","NA","NA","NA","NA","189716.07914","Mapping"
"Blocked","m160","tile","15","m160knife.wav","None","723.621419631","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","NA","NA","NA","NA","NA","NA","190478.607843","Mapping"
"Blocked","m160","tile","15","m160tile.wav","None","724.585731048","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","NA","NA","NA","NA","NA","191244.114193","Mapping"
"Blocked","m160","tile","15","m160romp.wav","space","483.063955791","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","NA","NA","NA","NA","192010.503541","Mapping"
"Blocked","m160","tile","15","m160lash.wav","None","724.609537516","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","NA","NA","NA","192777.230816","Mapping"
"Blocked","m160","tile","15","m160tile.wav","None","723.583700601","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","NA","NA","193544.692068","Mapping"
"Blocked","m160","tile","15","m160knife.wav","space","438.014638145","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","NA","194311.533737","Mapping"
"Blocked","m160","tile","15","m160park.wav","None","734.06559974","154","189701.310555","NA","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","195060.532403","Mapping"
"Blocked","m160","tile","15","m160priest.wav","None","732.953194529","154","189701.310555","196584.484823","NA","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","195828.034156","Mapping"
"Blocked","m160","tile","15","m160tile.wav","None","733.981195372","154","189701.310555","196584.484823","197351.392037","NA","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","196593.831129","Mapping"
"Blocked","m160","tile","15","m160park.wav","space","468.974933494","154","189701.310555","196584.484823","197351.392037","198118.02656","NA","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","197360.537071","Mapping"
"Blocked","m160","tile","15","m160cling.wav","None","726.350182202","154","189701.310555","196584.484823","197351.392037","198118.02656","198884.508042","NA","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","198127.649885","Mapping"
"Blocked","m160","tile","15","m160ball.wav","None","726.562893949","154","189701.310555","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","NA","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","198894.368812","Mapping"
"Blocked","m160","tile","15","m160tile.wav","None","726.647607516","154","189701.310555","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","NA","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","199660.775474","Mapping"
"Blocked","m160","tile","15","m160depth.wav","space","464.812843595","154","189701.310555","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","200428.621956","Mapping"
"Blocked","m160","ball","4","m160park.wav","None","722.648761235","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","190468.795304","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","201194.656683","Mapping"
"Blocked","m160","ball","4","m160dime.wav","None","720.194853377","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","191234.363179","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","204344.534885","Mapping"
"Blocked","m160","ball","4","m160romp.wav","None","719.928346109","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","192001.016561","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","205111.40036","Mapping"
"Blocked","m160","ball","4","m160ball.wav","None","734.023243189","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","192767.918519","193534.979083","194301.614224","195051.012651","195817.892657","205860.753956","Mapping"
"Blocked","m160","ball","4","m160priest.wav","space","401.117599569","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","193534.979083","194301.614224","195051.012651","195817.892657","206628.157393","Mapping"
"Blocked","m160","ball","4","m160ball.wav","None","727.185259573","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","194301.614224","195051.012651","195817.892657","207393.647047","Mapping"
"Blocked","m160","ball","4","m160knife.wav","space","427.425147034","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","195051.012651","195817.892657","208161.900401","Mapping"
"Blocked","m160","ball","4","m160romp.wav","None","718.410924077","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","195817.892657","208928.718264","Mapping"
"Blocked","m160","ball","4","m160lash.wav","None","733.754262328","154","204334.880642","196584.484823","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","209676.67718","Mapping"
"Blocked","m160","ball","4","m160gnash.wav","None","729.471904226","154","204334.880642","211201.198479","197351.392037","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","210444.247261","Mapping"
"Blocked","m160","ball","4","m160ball.wav","None","726.565057877","154","204334.880642","211201.198479","211968.07663","198118.02656","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","211210.649904","Mapping"
"Blocked","m160","ball","4","m160romp.wav","space","379.027483519","154","204334.880642","211201.198479","211968.07663","212734.603252","198884.508042","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","211978.226477","Mapping"
"Blocked","m160","ball","4","m160tile.wav","None","719.129133504","154","204334.880642","211201.198479","211968.07663","212734.603252","213484.298484","199651.569224","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","212744.360758","Mapping"
"Blocked","m160","ball","4","m160ball.wav","None","732.647113036","154","204334.880642","211201.198479","211968.07663","212734.603252","213484.298484","214251.126241","200418.192617","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","213494.101748","Mapping"
"Blocked","m160","ball","4","m160depth.wav","space","344.311043154","154","204334.880642","211201.198479","211968.07663","212734.603252","213484.298484","214251.126241","215017.380171","201184.952355","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","214260.907862","Mapping"
"Blocked","m160","ball","4","m160depth.wav","None","726.543106604","154","204334.880642","211201.198479","211968.07663","212734.603252","213484.298484","214251.126241","215017.380171","215784.565023","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","215026.4677","Mapping"
"Blocked","m160","ball","3","m160greet.wav","None","722.156557254","154","218901.654788","211201.198479","211968.07663","212734.603252","213484.298484","214251.126241","215017.380171","215784.565023","205101.47219","205851.574913","206618.534377","207384.42472","208151.629667","208918.429598","209667.620878","210434.371959","215794.102089","Mapping"
