Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response,title
Mixed,Both,tile,27,m160dime.wav,NA,NA,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mapping
Mixed,Both,tile,27,m150lash.wav,None,715.3331526,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,NA,NA,NA,NA,NA,NA,NA,112745.9581,Mapping
Mixed,Both,tile,27,m160romp.wav,space,0.020096544,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,NA,NA,NA,NA,NA,NA,113489.0034,Mapping
Mixed,Both,tile,27,m160knife.wav,None,734.1092988,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,NA,NA,NA,NA,NA,114256.0166,Mapping
Mixed,Both,tile,27,m150tile.wav,None,735.0068316,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,NA,NA,NA,NA,115022.1842,Mapping
Mixed,Both,tile,27,m160done.wav,space,668.1528669,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,NA,NA,NA,115789.9857,Mapping
Mixed,Both,tile,27,m150done.wav,None,729.3956294,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,NA,NA,116556.5274,Mapping
Mixed,Both,tile,27,m150gnash.wav,None,728.2455019,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,118080.3448,NA,117322.0692,Mapping
Mixed,Both,tile,27,m150tile.wav,None,725.0368921,231,112730.9288,NA,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,118080.3448,118847.6538,118089.7279,Mapping
Mixed,Both,tile,27,m160dime.wav,None,722.2772036,231,112730.9288,119613.9475,NA,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,118080.3448,118847.6538,118857.3235,Mapping
Mixed,Both,tile,27,m160cling.wav,space,409.9173173,231,112730.9288,119613.9475,120363.6939,NA,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,118080.3448,118847.6538,119624.1605,Mapping
Mixed,Both,tile,27,m150done.wav,None,734.793501,231,112730.9288,119613.9475,120363.6939,121131.0472,NA,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,118080.3448,118847.6538,120373.4298,Mapping
Mixed,Both,tile,27,m160tile.wav,None,731.9741417,231,112730.9288,119613.9475,120363.6939,121131.0472,121897.2348,NA,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,118080.3448,118847.6538,121140.4751,Mapping
Mixed,Both,tile,27,m150jolt.wav,space,559.4732044,231,112730.9288,119613.9475,120363.6939,121131.0472,121897.2348,122663.834,NA,NA,113480.0733,114246.7748,115013.228,115780.4023,116547.1773,117313.2321,118080.3448,118847.6538,121906.5762,Mapping
