Condition,Talker,Target,Trial,current_stimulus,response_response,response_time_response,subject_nr,time_Audio1,time_Audio10,time_Audio11,time_Audio12,time_Audio13,time_Audio14,time_Audio15,time_Audio16,time_Audio2,time_Audio3,time_Audio4,time_Audio5,time_Audio6,time_Audio7,time_Audio8,time_Audio9,time_response,title
Blocked,m160,tile,16,m160priest.wav,NA,NA,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mapping
Blocked,m160,tile,16,m160ball.wav,None,717.2846063,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,NA,NA,NA,NA,NA,NA,NA,110265.7532,Mapping
Blocked,m160,tile,16,m160tile.wav,None,720.2928611,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,NA,NA,NA,NA,NA,NA,111027.6453,Mapping
Blocked,m160,tile,16,m160greet.wav,space,420.5658301,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,NA,NA,NA,NA,NA,111776.7692,Mapping
Blocked,m160,tile,16,m160cad.wav,None,734.2276066,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,NA,NA,NA,NA,112543.0739,Mapping
Blocked,m160,tile,16,m160reek.wav,None,731.6540489,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,NA,NA,NA,113310.4223,Mapping
Blocked,m160,tile,16,m160tile.wav,None,730.2692621,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,NA,NA,114076.9483,Mapping
Blocked,m160,tile,16,m160greet.wav,space,353.775762,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,NA,114843.4863,Mapping
Blocked,m160,tile,16,m160cave.wav,None,726.5230105,202,110251.7019,NA,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,115610.3867,Mapping
Blocked,m160,tile,16,m160priest.wav,None,724.8819191,202,110251.7019,117134.107,NA,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,116376.6997,Mapping
Blocked,m160,tile,16,m160ball.wav,None,723.055942,202,110251.7019,117134.107,117901.067,NA,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,117143.2999,Mapping
Blocked,m160,tile,16,m160tile.wav,None,721.0466256,202,110251.7019,117134.107,117901.067,118650.8087,NA,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,117910.1255,Mapping
Blocked,m160,tile,16,m160done.wav,space,344.9374284,202,110251.7019,117134.107,117901.067,118650.8087,119417.5025,NA,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,118660.278,Mapping
Blocked,m160,tile,16,m160tile.wav,None,734.0080934,202,110251.7019,117134.107,117901.067,118650.8087,119417.5025,120183.8443,NA,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,119426.7168,Mapping
Blocked,m160,tile,16,m160bluff.wav,space,443.1215608,202,110251.7019,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,NA,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,120194.0906,Mapping
Blocked,m160,tile,16,m160lash.wav,None,730.341299,202,110251.7019,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,120960.1593,Mapping
Blocked,m160,done,24,m160bluff.wav,None,728.1752322,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,111018.4171,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,121727.2347,Mapping
Blocked,m160,done,24,m160depth.wav,None,721.4086675,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,111767.3843,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,124894.8514,Mapping
Blocked,m160,done,24,m160knife.wav,None,721.3854794,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,112534.0253,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,125659.7515,Mapping
Blocked,m160,done,24,m160tile.wav,None,736.4749867,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,113301.2989,114067.6347,114834.3806,115601.1907,116367.3797,126409.4167,Mapping
Blocked,m160,done,24,m160done.wav,None,733.6086417,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,114067.6347,114834.3806,115601.1907,116367.3797,127177.0443,Mapping
Blocked,m160,done,24,m160cling.wav,space,357.6503205,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,114834.3806,115601.1907,116367.3797,127943.4454,Mapping
Blocked,m160,done,24,m160done.wav,None,732.057211,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,115601.1907,116367.3797,128710.4998,Mapping
Blocked,m160,done,24,m160park.wav,space,392.4165382,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,116367.3797,129476.6174,Mapping
Blocked,m160,done,24,m160done.wav,None,729.1008965,202,124884.4561,117134.107,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,130242.8147,Mapping
Blocked,m160,done,24,m160bluff.wav,space,346.7089902,202,124884.4561,131767.793,117901.067,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,131010.263,Mapping
Blocked,m160,done,24,m160cling.wav,None,723.3904675,202,124884.4561,131767.793,132534.157,118650.8087,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,131777.5561,Mapping
Blocked,m160,done,24,m160gnash.wav,None,719.5613575,202,124884.4561,131767.793,132534.157,133300.4842,119417.5025,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,132546.0394,Mapping
Blocked,m160,done,24,m160depth.wav,None,721.4114498,202,124884.4561,131767.793,132534.157,133300.4842,134050.0505,120183.8443,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,133309.4598,Mapping
Blocked,m160,done,24,m160cave.wav,None,736.8095121,202,124884.4561,131767.793,132534.157,133300.4842,134050.0505,134817.253,120951.09,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,134058.8759,Mapping
Blocked,m160,done,24,m160done.wav,None,734.1441298,202,124884.4561,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,121717.68,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,134826.8024,Mapping
Blocked,m160,done,24,m160greet.wav,space,387.4914087,202,124884.4561,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,135593.4141,Mapping
Blocked,m160,ball,3,m160park.wav,None,730.5784351,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,125650.702,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,136359.7317,Mapping
Blocked,m160,ball,3,m160greet.wav,None,720.9857181,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,126400.3929,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,139494.2563,Mapping
Blocked,m160,ball,3,m160tile.wav,None,720.3797391,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,127167.5428,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,140259.7809,Mapping
Blocked,m160,ball,3,m160depth.wav,None,735.1251366,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,127933.9727,128700.674,129467.3691,130233.6811,131000.8796,141009.7825,Mapping
Blocked,m160,ball,3,m160park.wav,None,732.9547405,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,128700.674,129467.3691,130233.6811,131000.8796,141776.8026,Mapping
Blocked,m160,ball,3,m160done.wav,None,731.9230298,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,129467.3691,130233.6811,131000.8796,142542.7628,Mapping
Blocked,m160,ball,3,m160jolt.wav,None,729.6428769,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,130233.6811,131000.8796,143310.0346,Mapping
Blocked,m160,ball,3,m160ball.wav,None,728.8186215,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,131000.8796,144075.7784,Mapping
Blocked,m160,ball,3,m160lash.wav,space,392.914616,202,139484.3838,131767.793,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,144843.8465,Mapping
Blocked,m160,ball,3,m160ball.wav,None,723.2504124,202,139484.3838,146367.6273,132534.157,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,145610.7352,Mapping
Blocked,m160,ball,3,m160knife.wav,space,419.4039572,202,139484.3838,146367.6273,147134.0195,133300.4842,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,146377.3341,Mapping
Blocked,m160,ball,3,m160ball.wav,None,719.5347683,202,139484.3838,146367.6273,147134.0195,147883.5144,134050.0505,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,147143.7306,Mapping
Blocked,m160,ball,3,m160tile.wav,space,327.556638,202,139484.3838,146367.6273,147134.0195,147883.5144,148650.5415,134817.253,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,147893.1624,Mapping
Blocked,m160,ball,3,m160ball.wav,None,733.0264687,202,139484.3838,146367.6273,147134.0195,147883.5144,148650.5415,149417.1198,135583.8968,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,148659.8031,Mapping
Blocked,m160,ball,3,m160romp.wav,space,345.7780699,202,139484.3838,146367.6273,147134.0195,147883.5144,148650.5415,149417.1198,150183.3304,136350.7972,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,149426.9048,Mapping
Blocked,m160,ball,3,m160dime.wav,None,730.3490285,202,139484.3838,146367.6273,147134.0195,147883.5144,148650.5415,149417.1198,150183.3304,150949.9949,140250.63,141000.5475,141767.2767,142533.7025,143300.6567,144066.8525,144833.774,145600.9699,150192.4563,Mapping
