"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Mixed","Both","tile","27","m160jaw.wav","NA","NA","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Mixed","Both","tile","27","m160gnash.wav","None","730.960843153","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","NA","NA","NA","NA","NA","NA","NA","99032.5995553","Mapping"
"Mixed","Both","tile","27","m150tile.wav","None","730.203382671","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","NA","NA","NA","NA","NA","NA","99796.3275225","Mapping"
"Mixed","Both","tile","27","m150reek.wav","space","525.951215532","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","NA","NA","NA","NA","NA","100562.708457","Mapping"
"Mixed","Both","tile","27","m160done.wav","None","723.222688306","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","NA","NA","NA","NA","101329.89168","Mapping"
"Mixed","Both","tile","27","m160tile.wav","None","735.249306541","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","NA","NA","NA","102081.302721","Mapping"
"Mixed","Both","tile","27","m150gnash.wav","space","422.856510617","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","103605.547641","NA","NA","102841.754748","Mapping"
"Mixed","Both","tile","27","m160tile.wav","None","727.382537909","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","103605.547641","104372.638115","NA","103615.295076","Mapping"
"Mixed","Both","tile","27","m160gnash.wav","space","578.314925544","172","99018.4121649","NA","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","103605.547641","104372.638115","105139.833396","104382.250134","Mapping"
"Mixed","Both","tile","27","m150park.wav","None","720.199339092","172","99018.4121649","105890.558703","NA","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","103605.547641","104372.638115","105139.833396","105149.41759","Mapping"
"Mixed","Both","tile","27","m150bluff.wav","space","380.077613518","172","99018.4121649","105890.558703","106657.720903","NA","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","103605.547641","104372.638115","105139.833396","105900.427022","Mapping"
"Mixed","Both","tile","27","m150dime.wav","None","728.360125795","172","99018.4121649","105890.558703","106657.720903","107424.957923","NA","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","103605.547641","104372.638115","105139.833396","106667.30077","Mapping"
"Mixed","Both","tile","27","m150tile.wav","None","724.113709293","172","99018.4121649","105890.558703","106657.720903","107424.957923","108192.053652","NA","NA","NA","99786.3825294","100552.980499","101320.225556","102071.387718","102837.898811","103605.547641","104372.638115","105139.833396","107434.537479","Mapping"
