"Condition","Talker","Target","Trial","current_stimulus","response_response","response_time_response","subject_nr","time_Audio1","time_Audio10","time_Audio11","time_Audio12","time_Audio13","time_Audio14","time_Audio15","time_Audio16","time_Audio2","time_Audio3","time_Audio4","time_Audio5","time_Audio6","time_Audio7","time_Audio8","time_Audio9","time_response","title"
"Blocked","m160","ball","6","m160gnash.wav","NA","NA","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Mapping"
"Blocked","m160","ball","6","m160jaw.wav","None","718.48543454","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","NA","NA","NA","NA","NA","NA","NA","961528.750789","Mapping"
"Blocked","m160","ball","6","m160ball.wav","None","728.836244205","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","NA","NA","NA","NA","NA","NA","962289.367256","Mapping"
"Blocked","m160","ball","6","m160bluff.wav","space","611.98485177","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","963814.273785","NA","NA","NA","NA","NA","963056.72648","Mapping"
"Blocked","m160","ball","6","m160ball.wav","None","727.726312587","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","963814.273785","964581.339604","NA","NA","NA","NA","963823.57557","Mapping"
"Blocked","m160","ball","6","m160done.wav","space","414.171200944","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","963814.273785","964581.339604","965347.877047","NA","NA","NA","964590.55142","Mapping"
"Blocked","m160","ball","6","m160cad.wav","None","722.998436075","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","963814.273785","964581.339604","965347.877047","966114.521463","NA","NA","965357.86736","Mapping"
"Blocked","m160","ball","6","m160jolt.wav","None","723.185176495","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","963814.273785","964581.339604","965347.877047","966114.521463","966881.384156","NA","966124.194874","Mapping"
"Blocked","m160","ball","6","m160gnash.wav","None","722.393074771","106","961515.007731","NA","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","963814.273785","964581.339604","965347.877047","966114.521463","966881.384156","967647.92871","966891.56523","Mapping"
"Blocked","m160","ball","6","m160romp.wav","None","720.093444455","106","961515.007731","968414.481611","NA","NA","NA","NA","NA","NA","962280.497695","963047.443555","963814.273785","964581.339604","965347.877047","966114.521463","966881.384156","967647.92871","967657.292638","Mapping"
