Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-czzd,randomiser-z5db,randomiser-bvds,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,correct_response,fname,ANSWER,condition,talker
1,1606692921034,29/11/2020 23:35:21,1606692925202,-5,29/11/2020 18:35:25,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1536x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1606692934020,29/11/2020 23:35:34,1606692938263,-5,29/11/2020 18:35:38,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,1,1,1,Expectations,advancementZone,continue_keyboard,11081.435000523925,,,,,0,1,0,,,,,,Instructions (Two Talkers),,,m150m160_dialogue.mp3,,,
3,1606692934176,29/11/2020 23:35:34,1606692938271,-5,29/11/2020 18:35:38,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,1,1,2,Dialogue,Audio,content_web_audio,2.4350006133317947,,,AUDIO STARTED,,0,1,0,,,,,,Instructions (Two Talkers),,,m150m160_dialogue.mp3,,,
4,1606692974358,29/11/2020 23:36:14,1606692978578,-5,29/11/2020 18:36:18,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,1,1,2,Dialogue,Audio,content_web_audio,40298.835000023246,,,,,0,1,0,,,,,,Instructions (Two Talkers),,,m150m160_dialogue.mp3,,,
5,1606693008831,29/11/2020 23:36:48,1606693013061,-5,29/11/2020 18:36:53,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,1,1,3,Instructions,advancementZone,continue_keyboard,34467.07999892533,,,,,0,1,0,,,,,,Instructions (Two Talkers),,,m150m160_dialogue.mp3,,,
6,1606693009002,29/11/2020 23:36:49,1606693013095,-5,29/11/2020 18:36:53,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,2,1,1,Trial,Zone5,content_web_audio,15.589999035000801,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,f,m160_buy.mp3,,blocked,m160
7,1606693010806,29/11/2020 23:36:50,1606693015054,-5,29/11/2020 18:36:55,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,2,1,1,Trial,Zone1,timelimit_screen,2000.8780000000115,,,,,0,1,0,,,1,,,Trial,1,f,m160_buy.mp3,,blocked,m160
8,1606693010946,29/11/2020 23:36:50,1606693015081,-5,29/11/2020 18:36:55,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,3,2,1,Trial,Zone5,content_web_audio,1.6449987888336182,,,AUDIO STARTED,,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
9,1606693011070,29/11/2020 23:36:51,1606693015290,-5,29/11/2020 18:36:55,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,3,2,1,Trial,Zone3,response_keyboard_single,210.58999933302402,,,f,1,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
10,1606693011890,29/11/2020 23:36:51,1606693016126,-5,29/11/2020 18:36:56,24435,16,task-vk34,,8212749,113281,2448633,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x706,Pass,Talker Expectations - Speeded Classification,9,Yes,Fail,Pass,Pass,,Two Talker,,B,dialogueB,dialogueB,3,2,1,Trial,Zone4,response_keyboard_single,1047.0349993556738,,,j,2,0,1,0,,,,,,Trial,1,j,m160_pie.mp3,,blocked,m160
